chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
128,2020-01-02,Havana (feat. Young Thug),Camila Cabello,6651,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug)Camila Cabello,ae,59,58.0,159.0,37,159
154,2020-01-09,Havana (feat. Young Thug),Camila Cabello,5705,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug)Camila Cabello,ae,60,59.0,128.0,37,159
181,2020-01-16,Havana (feat. Young Thug),Camila Cabello,5318,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug)Camila Cabello,ae,61,60.0,154.0,37,181
196,2020-01-23,Havana (feat. Young Thug),Camila Cabello,5193,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug)Camila Cabello,ae,62,61.0,181.0,37,196
183,2020-01-30,Havana (feat. Young Thug),Camila Cabello,5141,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug)Camila Cabello,ae,63,62.0,196.0,37,196
184,2020-02-06,Havana (feat. Young Thug),Camila Cabello,5205,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug)Camila Cabello,ae,64,63.0,183.0,37,196
199,2020-02-13,Havana (feat. Young Thug),Camila Cabello,5143,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug)Camila Cabello,ae,65,64.0,184.0,37,199
100,2021-09-23,Have Mercy,Chlöe,12438,5SixeLvPsYpk7qq9lo5xYg,Have MercyChlöe,ae,1,,,100,100
92,2021-09-30,Have Mercy,Chlöe,12496,5SixeLvPsYpk7qq9lo5xYg,Have MercyChlöe,ae,2,1.0,100.0,92,100
107,2021-10-07,Have Mercy,Chlöe,11567,5SixeLvPsYpk7qq9lo5xYg,Have MercyChlöe,ae,3,2.0,92.0,92,107
157,2018-12-13,Have Yourself A Merry Little Christmas,Sam Smith,1868,1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little ChristmasSam Smith,ae,1,,,157,157
100,2018-12-20,Have Yourself A Merry Little Christmas,Sam Smith,2532,1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little ChristmasSam Smith,ae,2,1.0,157.0,100,157
37,2018-12-27,Have Yourself A Merry Little Christmas,Sam Smith,4670,1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little ChristmasSam Smith,ae,3,2.0,100.0,37,157
109,2019-12-26,Have Yourself A Merry Little Christmas,Sam Smith,8038,1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little ChristmasSam Smith,ae,4,2.0,,37,157
114,2020-12-24,Have Yourself A Merry Little Christmas,Sam Smith,12582,1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little ChristmasSam Smith,ae,5,2.0,,37,157
56,2021-06-17,Having Our Way (feat. Drake),Migos,16444,2NM0qHzx4Ohy8iXHEEgwlO,Having Our Way (feat. Drake)Migos,ae,1,,,56,56
120,2021-06-24,Having Our Way (feat. Drake),Migos,11616,2NM0qHzx4Ohy8iXHEEgwlO,Having Our Way (feat. Drake)Migos,ae,2,1.0,56.0,56,120
179,2021-07-01,Having Our Way (feat. Drake),Migos,9190,2NM0qHzx4Ohy8iXHEEgwlO,Having Our Way (feat. Drake)Migos,ae,3,2.0,120.0,56,179
19,2020-11-12,Hawái - Remix,Maluma,25527,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,1,,,19,19
16,2020-11-19,Hawái - Remix,Maluma,26900,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,2,1.0,19.0,16,19
25,2020-11-26,Hawái - Remix,Maluma,24638,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,3,2.0,16.0,16,25
40,2020-12-03,Hawái - Remix,Maluma,19748,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,4,3.0,25.0,16,40
54,2020-12-10,Hawái - Remix,Maluma,17415,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,5,4.0,40.0,16,54
79,2020-12-17,Hawái - Remix,Maluma,15550,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,6,5.0,54.0,16,79
91,2020-12-24,Hawái - Remix,Maluma,14465,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,7,6.0,79.0,16,91
89,2020-12-31,Hawái - Remix,Maluma,13951,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,8,7.0,91.0,16,91
72,2021-01-07,Hawái - Remix,Maluma,13570,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,9,8.0,89.0,16,91
126,2021-01-14,Hawái - Remix,Maluma,10492,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,10,9.0,72.0,16,126
134,2021-01-21,Hawái - Remix,Maluma,10292,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,11,10.0,126.0,16,134
142,2021-01-28,Hawái - Remix,Maluma,9682,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,12,11.0,134.0,16,142
163,2021-02-04,Hawái - Remix,Maluma,8936,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,13,12.0,142.0,16,163
142,2021-02-11,Hawái - Remix,Maluma,9869,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,14,13.0,163.0,16,163
151,2021-02-18,Hawái - Remix,Maluma,9551,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,15,14.0,142.0,16,163
169,2021-02-25,Hawái - Remix,Maluma,9115,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - RemixMaluma,ae,16,15.0,151.0,16,169
133,2020-08-27,Hawái,Maluma,7942,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,1,,,133,133
67,2020-09-03,Hawái,Maluma,11363,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,2,1.0,133.0,67,133
63,2020-09-10,Hawái,Maluma,11878,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,3,2.0,67.0,63,133
66,2020-09-17,Hawái,Maluma,11840,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,4,3.0,63.0,63,133
74,2020-09-24,Hawái,Maluma,10897,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,5,4.0,66.0,63,133
87,2020-10-01,Hawái,Maluma,10337,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,6,5.0,74.0,63,133
120,2020-10-08,Hawái,Maluma,9092,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,7,6.0,87.0,63,133
129,2020-10-15,Hawái,Maluma,8341,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,8,7.0,120.0,63,133
129,2020-10-22,Hawái,Maluma,8958,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,9,8.0,129.0,63,133
154,2020-10-29,Hawái,Maluma,8778,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,10,9.0,129.0,63,154
183,2020-11-05,Hawái,Maluma,8038,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,11,10.0,154.0,63,183
187,2020-11-12,Hawái,Maluma,7871,1yoMvmasuxZfqHEipJhRbp,HawáiMaluma,ae,12,11.0,183.0,63,187
132,2021-01-07,Hayloft,Mother Mother,9844,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,1,,,132,132
141,2021-01-14,Hayloft,Mother Mother,9790,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,2,1.0,132.0,132,141
152,2021-01-21,Hayloft,Mother Mother,9582,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,3,2.0,141.0,132,152
143,2021-01-28,Hayloft,Mother Mother,9649,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,4,3.0,152.0,132,152
144,2021-02-04,Hayloft,Mother Mother,9625,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,5,4.0,143.0,132,152
150,2021-02-11,Hayloft,Mother Mother,9684,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,6,5.0,144.0,132,152
169,2021-02-18,Hayloft,Mother Mother,9083,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,7,6.0,150.0,132,169
160,2021-02-25,Hayloft,Mother Mother,9365,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,8,7.0,169.0,132,169
145,2021-03-04,Hayloft,Mother Mother,9734,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,9,8.0,160.0,132,169
143,2021-03-11,Hayloft,Mother Mother,9939,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,10,9.0,145.0,132,169
162,2021-03-18,Hayloft,Mother Mother,9250,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,11,10.0,143.0,132,169
182,2021-03-25,Hayloft,Mother Mother,9135,2kS6td1yvmpNgZTt1q5pQq,HayloftMother Mother,ae,12,11.0,162.0,132,182
119,2020-07-23,Head & Heart (feat. MNEK),Joel Corry,8165,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,1,,,119,119
119,2020-07-30,Head & Heart (feat. MNEK),Joel Corry,8793,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,2,1.0,119.0,119,119
69,2020-08-06,Head & Heart (feat. MNEK),Joel Corry,10740,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,3,2.0,119.0,69,119
58,2020-08-13,Head & Heart (feat. MNEK),Joel Corry,13207,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,4,3.0,69.0,58,119
50,2020-08-20,Head & Heart (feat. MNEK),Joel Corry,14276,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,5,4.0,58.0,50,119
49,2020-08-27,Head & Heart (feat. MNEK),Joel Corry,14033,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,6,5.0,50.0,49,119
49,2020-09-03,Head & Heart (feat. MNEK),Joel Corry,13975,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,7,6.0,49.0,49,119
44,2020-09-10,Head & Heart (feat. MNEK),Joel Corry,15015,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,8,7.0,49.0,44,119
34,2020-09-17,Head & Heart (feat. MNEK),Joel Corry,17491,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,9,8.0,44.0,34,119
25,2020-09-24,Head & Heart (feat. MNEK),Joel Corry,19250,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,10,9.0,34.0,25,119
24,2020-10-01,Head & Heart (feat. MNEK),Joel Corry,19724,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,11,10.0,25.0,24,119
33,2020-10-08,Head & Heart (feat. MNEK),Joel Corry,19283,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,12,11.0,24.0,24,119
26,2020-10-15,Head & Heart (feat. MNEK),Joel Corry,19244,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,13,12.0,33.0,24,119
20,2020-10-22,Head & Heart (feat. MNEK),Joel Corry,22567,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,14,13.0,26.0,20,119
16,2020-10-29,Head & Heart (feat. MNEK),Joel Corry,28056,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,15,14.0,20.0,16,119
18,2020-11-05,Head & Heart (feat. MNEK),Joel Corry,25983,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,16,15.0,16.0,16,119
20,2020-11-12,Head & Heart (feat. MNEK),Joel Corry,24973,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,17,16.0,18.0,16,119
22,2020-11-19,Head & Heart (feat. MNEK),Joel Corry,24221,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,18,17.0,20.0,16,119
31,2020-11-26,Head & Heart (feat. MNEK),Joel Corry,22914,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,19,18.0,22.0,16,119
29,2020-12-03,Head & Heart (feat. MNEK),Joel Corry,22183,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,20,19.0,31.0,16,119
39,2020-12-10,Head & Heart (feat. MNEK),Joel Corry,19964,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,21,20.0,29.0,16,119
44,2020-12-17,Head & Heart (feat. MNEK),Joel Corry,19828,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,22,21.0,39.0,16,119
48,2020-12-24,Head & Heart (feat. MNEK),Joel Corry,18999,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,23,22.0,44.0,16,119
30,2020-12-31,Head & Heart (feat. MNEK),Joel Corry,22283,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,24,23.0,48.0,16,119
23,2021-01-07,Head & Heart (feat. MNEK),Joel Corry,22299,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,25,24.0,30.0,16,119
26,2021-01-14,Head & Heart (feat. MNEK),Joel Corry,22375,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,26,25.0,23.0,16,119
36,2021-01-21,Head & Heart (feat. MNEK),Joel Corry,19301,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,27,26.0,26.0,16,119
38,2021-01-28,Head & Heart (feat. MNEK),Joel Corry,18105,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,28,27.0,36.0,16,119
34,2021-02-04,Head & Heart (feat. MNEK),Joel Corry,18461,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,29,28.0,38.0,16,119
38,2021-02-11,Head & Heart (feat. MNEK),Joel Corry,17590,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,30,29.0,34.0,16,119
49,2021-02-18,Head & Heart (feat. MNEK),Joel Corry,16624,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,31,30.0,38.0,16,119
47,2021-02-25,Head & Heart (feat. MNEK),Joel Corry,16688,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,32,31.0,49.0,16,119
44,2021-03-04,Head & Heart (feat. MNEK),Joel Corry,16564,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,33,32.0,47.0,16,119
45,2021-03-11,Head & Heart (feat. MNEK),Joel Corry,16793,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,34,33.0,44.0,16,119
53,2021-03-18,Head & Heart (feat. MNEK),Joel Corry,15626,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,35,34.0,45.0,16,119
59,2021-03-25,Head & Heart (feat. MNEK),Joel Corry,15532,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,36,35.0,53.0,16,119
52,2021-04-01,Head & Heart (feat. MNEK),Joel Corry,15862,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,37,36.0,59.0,16,119
57,2021-04-08,Head & Heart (feat. MNEK),Joel Corry,15505,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,38,37.0,52.0,16,119
57,2021-04-15,Head & Heart (feat. MNEK),Joel Corry,15197,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,39,38.0,57.0,16,119
47,2021-04-22,Head & Heart (feat. MNEK),Joel Corry,14954,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,40,39.0,57.0,16,119
47,2021-04-29,Head & Heart (feat. MNEK),Joel Corry,15183,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,41,40.0,47.0,16,119
52,2021-05-06,Head & Heart (feat. MNEK),Joel Corry,15067,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,42,41.0,47.0,16,119
49,2021-05-13,Head & Heart (feat. MNEK),Joel Corry,15264,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,43,42.0,52.0,16,119
70,2021-05-20,Head & Heart (feat. MNEK),Joel Corry,14950,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,44,43.0,49.0,16,119
75,2021-05-27,Head & Heart (feat. MNEK),Joel Corry,15119,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,45,44.0,70.0,16,119
75,2021-06-03,Head & Heart (feat. MNEK),Joel Corry,14421,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,46,45.0,75.0,16,119
72,2021-06-10,Head & Heart (feat. MNEK),Joel Corry,14482,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,47,46.0,75.0,16,119
78,2021-06-17,Head & Heart (feat. MNEK),Joel Corry,14262,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,48,47.0,72.0,16,119
74,2021-06-24,Head & Heart (feat. MNEK),Joel Corry,13927,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,49,48.0,78.0,16,119
83,2021-07-01,Head & Heart (feat. MNEK),Joel Corry,13124,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,50,49.0,74.0,16,119
98,2021-07-08,Head & Heart (feat. MNEK),Joel Corry,11937,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,51,50.0,83.0,16,119
111,2021-07-15,Head & Heart (feat. MNEK),Joel Corry,10748,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,52,51.0,98.0,16,119
148,2021-07-22,Head & Heart (feat. MNEK),Joel Corry,8847,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,53,52.0,111.0,16,148
162,2021-07-29,Head & Heart (feat. MNEK),Joel Corry,8852,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,54,53.0,148.0,16,162
150,2021-08-05,Head & Heart (feat. MNEK),Joel Corry,9234,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,55,54.0,162.0,16,162
147,2021-08-12,Head & Heart (feat. MNEK),Joel Corry,9134,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,56,55.0,150.0,16,162
134,2021-08-19,Head & Heart (feat. MNEK),Joel Corry,9502,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,57,56.0,147.0,16,162
144,2021-08-26,Head & Heart (feat. MNEK),Joel Corry,9739,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,58,57.0,134.0,16,162
157,2021-09-02,Head & Heart (feat. MNEK),Joel Corry,10153,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,59,58.0,144.0,16,162
172,2021-09-09,Head & Heart (feat. MNEK),Joel Corry,9773,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,60,59.0,157.0,16,172
156,2021-09-16,Head & Heart (feat. MNEK),Joel Corry,9963,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,61,60.0,172.0,16,172
153,2021-09-23,Head & Heart (feat. MNEK),Joel Corry,10099,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,62,61.0,156.0,16,172
153,2021-09-30,Head & Heart (feat. MNEK),Joel Corry,9772,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,63,62.0,153.0,16,172
141,2021-10-07,Head & Heart (feat. MNEK),Joel Corry,9951,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ae,64,63.0,153.0,16,172
61,2021-03-25,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,15235,6cQ08IpBxxfGcSKxqE3NmB,Headshot (feat. Polo G & Fivio Foreign)Lil Tjay,ae,1,,,61,61
114,2021-04-01,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,11566,6cQ08IpBxxfGcSKxqE3NmB,Headshot (feat. Polo G & Fivio Foreign)Lil Tjay,ae,2,1.0,61.0,61,114
94,2021-04-08,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,12633,4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign)Lil Tjay,ae,3,2.0,114.0,61,114
99,2021-04-15,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,11057,4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign)Lil Tjay,ae,4,3.0,94.0,61,114
144,2021-04-22,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,8568,4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign)Lil Tjay,ae,5,4.0,99.0,61,144
168,2021-04-29,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,8079,4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign)Lil Tjay,ae,6,5.0,144.0,61,168
187,2021-05-06,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,7915,4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign)Lil Tjay,ae,7,6.0,168.0,61,187
98,2019-03-07,Hear Me Calling,Juice WRLD,3360,5UYK9MervBCROg8AHNeEIy,Hear Me CallingJuice WRLD,ae,1,,,98,98
70,2019-03-14,Hear Me Calling,Juice WRLD,4406,13ZyrkCDmRz5xY3seuAWYk,Hear Me CallingJuice WRLD,ae,2,1.0,98.0,70,98
103,2019-03-21,Hear Me Calling,Juice WRLD,3350,13ZyrkCDmRz5xY3seuAWYk,Hear Me CallingJuice WRLD,ae,3,2.0,70.0,70,103
143,2019-03-28,Hear Me Calling,Juice WRLD,2910,13ZyrkCDmRz5xY3seuAWYk,Hear Me CallingJuice WRLD,ae,4,3.0,103.0,70,143
141,2019-04-04,Hear Me Calling,Juice WRLD,3035,13ZyrkCDmRz5xY3seuAWYk,Hear Me CallingJuice WRLD,ae,5,4.0,143.0,70,143
88,2019-07-04,Heartbeat (BTS World Original Soundtrack),BTS,7760,5EgYDyMDCi8X0zDydTF7Rb,Heartbeat (BTS World Original Soundtrack)BTS,ae,1,,,88,88
115,2021-02-11,Heartbreak Anniversary,Giveon,11107,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,1,,,115,115
23,2021-02-18,Heartbreak Anniversary,Giveon,23848,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,2,1.0,115.0,23,115
7,2021-02-25,Heartbreak Anniversary,Giveon,36910,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,3,2.0,23.0,7,115
5,2021-03-04,Heartbreak Anniversary,Giveon,39611,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,4,3.0,7.0,5,115
7,2021-03-11,Heartbreak Anniversary,Giveon,41983,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,5,4.0,5.0,5,115
5,2021-03-18,Heartbreak Anniversary,Giveon,42242,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,6,5.0,7.0,5,115
7,2021-03-25,Heartbreak Anniversary,Giveon,45582,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,7,6.0,5.0,5,115
5,2021-04-01,Heartbreak Anniversary,Giveon,46715,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,8,7.0,7.0,5,115
4,2021-04-08,Heartbreak Anniversary,Giveon,48951,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,9,8.0,5.0,4,115
4,2021-04-15,Heartbreak Anniversary,Giveon,48068,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,10,9.0,4.0,4,115
7,2021-04-22,Heartbreak Anniversary,Giveon,44053,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,11,10.0,4.0,4,115
9,2021-04-29,Heartbreak Anniversary,Giveon,43976,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,12,11.0,7.0,4,115
10,2021-05-06,Heartbreak Anniversary,Giveon,38717,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,13,12.0,9.0,4,115
11,2021-05-13,Heartbreak Anniversary,Giveon,35821,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,14,13.0,10.0,4,115
14,2021-05-20,Heartbreak Anniversary,Giveon,39019,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,15,14.0,11.0,4,115
18,2021-05-27,Heartbreak Anniversary,Giveon,33819,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,16,15.0,14.0,4,115
17,2021-06-03,Heartbreak Anniversary,Giveon,32410,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,17,16.0,18.0,4,115
18,2021-06-10,Heartbreak Anniversary,Giveon,30155,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,18,17.0,17.0,4,115
17,2021-06-17,Heartbreak Anniversary,Giveon,28544,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,19,18.0,18.0,4,115
21,2021-06-24,Heartbreak Anniversary,Giveon,26848,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,20,19.0,17.0,4,115
25,2021-07-01,Heartbreak Anniversary,Giveon,25292,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,21,20.0,21.0,4,115
24,2021-07-08,Heartbreak Anniversary,Giveon,23791,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,22,21.0,25.0,4,115
27,2021-07-15,Heartbreak Anniversary,Giveon,22013,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ae,23,22.0,24.0,4,115
