chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
56,2020-10-08,Дежавю - UA VERSION,Artem Pivovarov,21684,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,6,5.0,66.0,56.0,175.0
62,2020-10-15,Дежавю - UA VERSION,Artem Pivovarov,19316,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,7,6.0,56.0,56.0,175.0
78,2020-10-22,Дежавю - UA VERSION,Artem Pivovarov,18020,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,8,7.0,62.0,56.0,175.0
58,2020-10-29,Дежавю - UA VERSION,Artem Pivovarov,22168,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,9,8.0,78.0,56.0,175.0
66,2020-11-05,Дежавю - UA VERSION,Artem Pivovarov,20224,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,10,9.0,58.0,56.0,175.0
81,2020-11-12,Дежавю - UA VERSION,Artem Pivovarov,17879,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,11,10.0,66.0,56.0,175.0
138,2020-11-19,Дежавю - UA VERSION,Artem Pivovarov,15446,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,12,11.0,81.0,56.0,175.0
148,2020-11-26,Дежавю - UA VERSION,Artem Pivovarov,14889,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,13,12.0,138.0,56.0,175.0
149,2020-12-03,Дежавю - UA VERSION,Artem Pivovarov,14854,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,14,13.0,148.0,56.0,175.0
135,2020-12-10,Дежавю - UA VERSION,Artem Pivovarov,15712,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,15,14.0,149.0,56.0,175.0
130,2020-12-17,Дежавю - UA VERSION,Artem Pivovarov,15827,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,16,15.0,135.0,56.0,175.0
141,2020-12-24,Дежавю - UA VERSION,Artem Pivovarov,16355,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,17,16.0,130.0,56.0,175.0
152,2020-12-31,Дежавю - UA VERSION,Artem Pivovarov,16552,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,18,17.0,141.0,56.0,175.0
119,2021-01-07,Дежавю - UA VERSION,Artem Pivovarov,16111,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,19,18.0,152.0,56.0,175.0
114,2021-01-14,Дежавю - UA VERSION,Artem Pivovarov,17344,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,20,19.0,119.0,56.0,175.0
117,2021-01-21,Дежавю - UA VERSION,Artem Pivovarov,17373,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,21,20.0,114.0,56.0,175.0
101,2021-01-28,Дежавю - UA VERSION,Artem Pivovarov,19421,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,22,21.0,117.0,56.0,175.0
90,2021-02-04,Дежавю - UA VERSION,Artem Pivovarov,20549,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,23,22.0,101.0,56.0,175.0
101,2021-02-11,Дежавю - UA VERSION,Artem Pivovarov,20159,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,24,23.0,90.0,56.0,175.0
110,2021-02-18,Дежавю - UA VERSION,Artem Pivovarov,18876,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,25,24.0,101.0,56.0,175.0
111,2021-02-25,Дежавю - UA VERSION,Artem Pivovarov,19296,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,26,25.0,110.0,56.0,175.0
72,2021-03-04,Дежавю - UA VERSION,Artem Pivovarov,25238,0vYvf6vvkpnK2K7oQUEZ9m,Дежавю - UA VERSIONArtem Pivovarov,ua,27,26.0,111.0,56.0,175.0
14,2020-07-16,Дежавю,kizaru,8684,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,1,,,14.0,14.0
5,2020-07-23,Дежавю,kizaru,51634,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,2,1.0,14.0,5.0,14.0
5,2020-07-30,Дежавю,kizaru,55503,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,3,2.0,5.0,5.0,14.0
5,2020-08-06,Дежавю,kizaru,58687,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,4,3.0,5.0,5.0,14.0
5,2020-08-13,Дежавю,kizaru,53494,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,5,4.0,5.0,5.0,14.0
3,2020-08-20,Дежавю,kizaru,51692,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,6,5.0,5.0,3.0,14.0
3,2020-08-27,Дежавю,kizaru,53351,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,7,6.0,3.0,3.0,14.0
1,2020-09-03,Дежавю,kizaru,53047,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,8,7.0,3.0,1.0,14.0
2,2020-09-10,Дежавю,kizaru,57533,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,9,8.0,1.0,1.0,14.0
4,2020-09-17,Дежавю,kizaru,59419,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,10,9.0,2.0,1.0,14.0
3,2020-09-24,Дежавю,kizaru,60828,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,11,10.0,4.0,1.0,14.0
3,2020-10-01,Дежавю,kizaru,58779,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,12,11.0,3.0,1.0,14.0
4,2020-10-08,Дежавю,kizaru,58648,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,13,12.0,3.0,1.0,14.0
5,2020-10-15,Дежавю,kizaru,60356,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,14,13.0,4.0,1.0,14.0
5,2020-10-22,Дежавю,kizaru,60066,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,15,14.0,5.0,1.0,14.0
10,2020-10-29,Дежавю,kizaru,56904,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,16,15.0,5.0,1.0,14.0
11,2020-11-05,Дежавю,kizaru,51527,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,17,16.0,10.0,1.0,14.0
8,2020-11-12,Дежавю,kizaru,52376,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,18,17.0,11.0,1.0,14.0
20,2020-11-19,Дежавю,kizaru,56420,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,19,18.0,8.0,1.0,20.0
8,2020-11-26,Дежавю,kizaru,54367,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,20,19.0,20.0,1.0,20.0
7,2020-12-03,Дежавю,kizaru,53481,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,21,20.0,8.0,1.0,20.0
6,2020-12-10,Дежавю,kizaru,54675,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,22,21.0,7.0,1.0,20.0
6,2020-12-17,Дежавю,kizaru,56117,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,23,22.0,6.0,1.0,20.0
4,2020-12-24,Дежавю,kizaru,64167,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,24,23.0,6.0,1.0,20.0
7,2020-12-31,Дежавю,kizaru,66221,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,25,24.0,4.0,1.0,20.0
7,2021-01-07,Дежавю,kizaru,59310,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,26,25.0,7.0,1.0,20.0
7,2021-01-14,Дежавю,kizaru,60401,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,27,26.0,7.0,1.0,20.0
6,2021-01-21,Дежавю,kizaru,57797,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,28,27.0,7.0,1.0,20.0
6,2021-01-28,Дежавю,kizaru,54722,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,29,28.0,6.0,1.0,20.0
8,2021-02-04,Дежавю,kizaru,57701,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,30,29.0,6.0,1.0,20.0
8,2021-02-11,Дежавю,kizaru,57704,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,31,30.0,8.0,1.0,20.0
7,2021-02-18,Дежавю,kizaru,57773,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,32,31.0,8.0,1.0,20.0
8,2021-02-25,Дежавю,kizaru,58901,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,33,32.0,7.0,1.0,20.0
9,2021-03-04,Дежавю,kizaru,60343,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,34,33.0,8.0,1.0,20.0
8,2021-03-11,Дежавю,kizaru,60698,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,35,34.0,9.0,1.0,20.0
8,2021-03-18,Дежавю,kizaru,59382,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,36,35.0,8.0,1.0,20.0
6,2021-03-25,Дежавю,kizaru,59947,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,37,36.0,8.0,1.0,20.0
7,2021-04-01,Дежавю,kizaru,61155,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,38,37.0,6.0,1.0,20.0
12,2021-04-08,Дежавю,kizaru,62166,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,39,38.0,7.0,1.0,20.0
11,2021-04-15,Дежавю,kizaru,57496,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,40,39.0,12.0,1.0,20.0
13,2021-04-22,Дежавю,kizaru,56378,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,41,40.0,11.0,1.0,20.0
9,2021-04-29,Дежавю,kizaru,57396,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,42,41.0,13.0,1.0,20.0
14,2021-05-06,Дежавю,kizaru,55423,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,43,42.0,9.0,1.0,20.0
17,2021-05-13,Дежавю,kizaru,53802,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,44,43.0,14.0,1.0,20.0
20,2021-05-20,Дежавю,kizaru,56648,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,45,44.0,17.0,1.0,20.0
32,2021-05-27,Дежавю,kizaru,55771,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,46,45.0,20.0,1.0,32.0
40,2021-06-03,Дежавю,kizaru,55344,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,47,46.0,32.0,1.0,40.0
35,2021-06-10,Дежавю,kizaru,55952,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,48,47.0,40.0,1.0,40.0
30,2021-06-17,Дежавю,kizaru,52640,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,49,48.0,35.0,1.0,40.0
32,2021-06-24,Дежавю,kizaru,50696,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,50,49.0,30.0,1.0,40.0
35,2021-07-01,Дежавю,kizaru,50435,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,51,50.0,32.0,1.0,40.0
39,2021-07-08,Дежавю,kizaru,47853,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,52,51.0,35.0,1.0,40.0
45,2021-07-15,Дежавю,kizaru,47081,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,53,52.0,39.0,1.0,45.0
34,2021-07-22,Дежавю,kizaru,50317,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,54,53.0,45.0,1.0,45.0
31,2021-07-29,Дежавю,kizaru,50898,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,55,54.0,34.0,1.0,45.0
31,2021-08-05,Дежавю,kizaru,50399,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,56,55.0,31.0,1.0,45.0
31,2021-08-12,Дежавю,kizaru,48677,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,57,56.0,31.0,1.0,45.0
39,2021-08-19,Дежавю,kizaru,46982,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,58,57.0,31.0,1.0,45.0
38,2021-08-26,Дежавю,kizaru,47610,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,59,58.0,39.0,1.0,45.0
35,2021-09-02,Дежавю,kizaru,47105,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,60,59.0,38.0,1.0,45.0
35,2021-09-09,Дежавю,kizaru,47944,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,61,60.0,35.0,1.0,45.0
38,2021-09-16,Дежавю,kizaru,50128,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,62,61.0,35.0,1.0,45.0
39,2021-09-23,Дежавю,kizaru,50694,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,63,62.0,38.0,1.0,45.0
43,2021-09-30,Дежавю,kizaru,50114,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,64,63.0,39.0,1.0,45.0
47,2021-10-07,Дежавю,kizaru,47403,1GOiMxQXZUzjzH0Sxpck0B,Дежавюkizaru,ua,65,64.0,43.0,1.0,47.0
33,2021-02-25,Делай Как Хочется,GONE.Fludd,35961,3mDqPl6DaQLcg1fbnNsaSh,Делай Как ХочетсяGONE.Fludd,ua,1,,,33.0,33.0
114,2021-03-04,Делай Как Хочется,GONE.Fludd,20605,3mDqPl6DaQLcg1fbnNsaSh,Делай Как ХочетсяGONE.Fludd,ua,2,1.0,33.0,33.0,114.0
126,2021-03-25,Делают,Krovostok,21057,4mdZ70B8UvXgblCczntHp5,ДелаютKrovostok,ua,1,,,126.0,126.0
194,2020-12-10,Демоны,Три дня дождя,13133,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,1,,,194.0,194.0
198,2021-01-07,Демоны,Три дня дождя,11931,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,2,,,194.0,198.0
191,2021-05-13,Демоны,Три дня дождя,16729,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,3,,,191.0,198.0
180,2021-05-20,Демоны,Три дня дождя,17947,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,4,1.0,191.0,180.0,198.0
176,2021-05-27,Демоны,Три дня дождя,19764,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,5,2.0,180.0,176.0,198.0
160,2021-06-03,Демоны,Три дня дождя,20767,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,6,3.0,176.0,160.0,198.0
154,2021-06-10,Демоны,Три дня дождя,21951,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,7,4.0,160.0,154.0,198.0
178,2021-06-17,Демоны,Три дня дождя,21323,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,8,5.0,154.0,154.0,198.0
152,2021-06-24,Демоны,Три дня дождя,20266,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,9,6.0,178.0,152.0,198.0
139,2021-07-01,Демоны,Три дня дождя,21887,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,10,7.0,152.0,139.0,198.0
97,2021-07-08,Демоны,Три дня дождя,27428,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,11,8.0,139.0,97.0,198.0
99,2021-07-15,Демоны,Три дня дождя,27210,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,12,9.0,97.0,97.0,198.0
106,2021-07-22,Демоны,Три дня дождя,27816,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,13,10.0,99.0,97.0,198.0
107,2021-07-29,Демоны,Три дня дождя,28332,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,14,11.0,106.0,97.0,198.0
100,2021-08-05,Демоны,Три дня дождя,29425,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,15,12.0,107.0,97.0,198.0
114,2021-08-12,Демоны,Три дня дождя,27821,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,16,13.0,100.0,97.0,198.0
119,2021-08-19,Демоны,Три дня дождя,28283,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,17,14.0,114.0,97.0,198.0
113,2021-08-26,Демоны,Три дня дождя,28671,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,18,15.0,119.0,97.0,198.0
114,2021-09-02,Демоны,Три дня дождя,28075,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,19,16.0,113.0,97.0,198.0
93,2021-09-09,Демоны,Три дня дождя,31670,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,20,17.0,114.0,93.0,198.0
95,2021-09-16,Демоны,Три дня дождя,32550,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,21,18.0,93.0,93.0,198.0
88,2021-09-23,Демоны,Три дня дождя,34997,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,22,19.0,95.0,88.0,198.0
101,2021-09-30,Демоны,Три дня дождя,33100,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,23,20.0,88.0,88.0,198.0
99,2021-10-07,Демоны,Три дня дождя,33207,4H15QMzixtVgXvaLPzXN3V,ДемоныТри дня дождя,ua,24,21.0,101.0,88.0,198.0
149,2020-09-10,Дерзко,Truwer,12447,255rzqM1oUinrkYzTCnME9,ДерзкоTruwer,ua,1,,,149.0,149.0
186,2021-03-25,Дети,Krovostok,16900,16CJU0RVnViRZigFaV0Gmj,ДетиKrovostok,ua,1,,,186.0,186.0
169,2020-12-24,Джинсы [prod. by Sqweezey],MAYOT,15025,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,1,,,169.0,169.0
164,2020-12-31,Джинсы [prod. by Sqweezey],MAYOT,15988,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,2,1.0,169.0,164.0,169.0
106,2021-01-07,Джинсы [prod. by Sqweezey],MAYOT,17092,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,3,2.0,164.0,106.0,169.0
90,2021-01-14,Джинсы [prod. by Sqweezey],MAYOT,19471,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,4,3.0,106.0,90.0,169.0
83,2021-01-21,Джинсы [prod. by Sqweezey],MAYOT,20472,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,5,4.0,90.0,83.0,169.0
103,2021-01-28,Джинсы [prod. by Sqweezey],MAYOT,19094,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,6,5.0,83.0,83.0,169.0
93,2021-02-04,Джинсы [prod. by Sqweezey],MAYOT,20411,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,7,6.0,103.0,83.0,169.0
102,2021-02-11,Джинсы [prod. by Sqweezey],MAYOT,20007,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,8,7.0,93.0,83.0,169.0
109,2021-02-18,Джинсы [prod. by Sqweezey],MAYOT,18926,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,9,8.0,102.0,83.0,169.0
129,2021-02-25,Джинсы [prod. by Sqweezey],MAYOT,18497,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,10,9.0,109.0,83.0,169.0
122,2021-03-04,Джинсы [prod. by Sqweezey],MAYOT,19920,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,11,10.0,129.0,83.0,169.0
109,2021-03-11,Джинсы [prod. by Sqweezey],MAYOT,19924,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,12,11.0,122.0,83.0,169.0
131,2021-03-18,Джинсы [prod. by Sqweezey],MAYOT,19532,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,13,12.0,109.0,83.0,169.0
148,2021-03-25,Джинсы [prod. by Sqweezey],MAYOT,19217,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,14,13.0,131.0,83.0,169.0
152,2021-04-01,Джинсы [prod. by Sqweezey],MAYOT,18375,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,15,14.0,148.0,83.0,169.0
159,2021-04-08,Джинсы [prod. by Sqweezey],MAYOT,18274,3kiD5yMRoRLIgFY63MJlgQ,Джинсы [prod. by Sqweezey]MAYOT,ua,16,15.0,152.0,83.0,169.0
170,2021-05-06,Дзагоев,OG Buda,18068,72qOWQCKc2eDXci6enicKt,ДзагоевOG Buda,ua,1,,,170.0,170.0
156,2020-08-20,Диибо,OG Buda,11547,5FyAjtBdEU89aFlgK7wbH1,ДиибоOG Buda,ua,1,,,156.0,156.0
50,2020-09-24,Дико тусим,Даня Милохин,21984,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,1,,,50.0,50.0
26,2020-10-01,Дико тусим,Даня Милохин,30941,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,2,1.0,50.0,26.0,50.0
30,2020-10-08,Дико тусим,Даня Милохин,29634,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,3,2.0,26.0,26.0,50.0
31,2020-10-15,Дико тусим,Даня Милохин,29468,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,4,3.0,30.0,26.0,50.0
37,2020-10-22,Дико тусим,Даня Милохин,26262,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,5,4.0,31.0,26.0,50.0
51,2020-10-29,Дико тусим,Даня Милохин,25173,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,6,5.0,37.0,26.0,51.0
55,2020-11-05,Дико тусим,Даня Милохин,21813,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,7,6.0,51.0,26.0,55.0
68,2020-11-12,Дико тусим,Даня Милохин,19541,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,8,7.0,55.0,26.0,68.0
113,2020-11-19,Дико тусим,Даня Милохин,17577,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,9,8.0,68.0,26.0,113.0
154,2020-11-26,Дико тусим,Даня Милохин,14667,5DQxmxUHC1WElkqVLcoA6H,Дико тусимДаня Милохин,ua,10,9.0,113.0,26.0,154.0
150,2020-07-16,"Дико, например",PHARAOH,2796,3dzwxkefk58p6aXC3ADRt9,"Дико, напримерPHARAOH",ua,1,,,150.0,150.0
167,2020-07-23,"Дико, например",PHARAOH,14227,3dzwxkefk58p6aXC3ADRt9,"Дико, напримерPHARAOH",ua,2,1.0,150.0,150.0,167.0
190,2020-07-30,"Дико, например",PHARAOH,10687,3dzwxkefk58p6aXC3ADRt9,"Дико, напримерPHARAOH",ua,3,2.0,167.0,150.0,190.0
198,2021-08-05,"Дико, например",PHARAOH,20345,3dzwxkefk58p6aXC3ADRt9,"Дико, напримерPHARAOH",ua,4,2.0,,150.0,198.0
189,2021-08-26,"Дико, например",PHARAOH,21978,3dzwxkefk58p6aXC3ADRt9,"Дико, напримерPHARAOH",ua,5,2.0,,150.0,198.0
170,2021-09-09,"Дико, например",PHARAOH,23736,3dzwxkefk58p6aXC3ADRt9,"Дико, напримерPHARAOH",ua,6,2.0,,150.0,198.0
179,2021-09-16,"Дико, например",PHARAOH,24532,3dzwxkefk58p6aXC3ADRt9,"Дико, напримерPHARAOH",ua,7,3.0,170.0,150.0,198.0
157,2021-09-23,"Дико, например",PHARAOH,26651,3dzwxkefk58p6aXC3ADRt9,"Дико, напримерPHARAOH",ua,8,4.0,179.0,150.0,198.0
149,2021-09-30,"Дико, например",PHARAOH,27472,3dzwxkefk58p6aXC3ADRt9,"Дико, напримерPHARAOH",ua,9,5.0,157.0,149.0,198.0
185,2020-07-23,Дим,Vremya i Steklo,13024,0rYLgKfj2uKC56S1NLweGx,ДимVremya i Steklo,ua,1,,,185.0,185.0
164,2020-07-30,Дим,Vremya i Steklo,11578,0rYLgKfj2uKC56S1NLweGx,ДимVremya i Steklo,ua,2,1.0,185.0,164.0,185.0
181,2020-08-06,Дим,Vremya i Steklo,11023,0rYLgKfj2uKC56S1NLweGx,ДимVremya i Steklo,ua,3,2.0,164.0,164.0,185.0
170,2020-08-13,Дим,Vremya i Steklo,11194,0rYLgKfj2uKC56S1NLweGx,ДимVremya i Steklo,ua,4,3.0,181.0,164.0,185.0
183,2020-08-20,Дим,Vremya i Steklo,10420,0rYLgKfj2uKC56S1NLweGx,ДимVremya i Steklo,ua,5,4.0,170.0,164.0,185.0
198,2020-08-27,Дим,Vremya i Steklo,9935,0rYLgKfj2uKC56S1NLweGx,ДимVremya i Steklo,ua,6,5.0,183.0,164.0,198.0
60,2021-02-11,Динозаврики,Папин Олимпос,25609,4tP3JZw4NcKQJitu7F3SCa,ДинозаврикиПапин Олимпос,ua,1,,,60.0,60.0
40,2021-02-18,Динозаврики,Папин Олимпос,32666,4tP3JZw4NcKQJitu7F3SCa,ДинозаврикиПапин Олимпос,ua,2,1.0,60.0,40.0,60.0
45,2021-02-25,Динозаврики,Папин Олимпос,32678,4tP3JZw4NcKQJitu7F3SCa,ДинозаврикиПапин Олимпос,ua,3,2.0,40.0,40.0,60.0
43,2021-03-04,Динозаврики,Папин Олимпос,33425,4tP3JZw4NcKQJitu7F3SCa,ДинозаврикиПапин Олимпос,ua,4,3.0,45.0,40.0,60.0
40,2021-03-11,Динозаврики,Папин Олимпос,32215,4tP3JZw4NcKQJitu7F3SCa,ДинозаврикиПапин Олимпос,ua,5,4.0,43.0,40.0,60.0
47,2021-03-18,Динозаврики,Папин Олимпос,32733,4tP3JZw4NcKQJitu7F3SCa,ДинозаврикиПапин Олимпос,ua,6,5.0,40.0,40.0,60.0
