chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
121,2021-10-14,Август - это ты,МОТ,144642,4jkq9bTWSn4phpLK9B5DhO,Август - это тыМОТ,ru,7,1.0,6.0,92.0,24,121,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-14
152,2021-10-21,Август - это ты,МОТ,134757,4jkq9bTWSn4phpLK9B5DhO,Август - это тыМОТ,ru,8,1.0,7.0,121.0,24,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-21
143,2021-10-28,Август - это ты,МОТ,138381,4jkq9bTWSn4phpLK9B5DhO,Август - это тыМОТ,ru,9,1.0,8.0,152.0,24,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-28
150,2021-11-04,Август - это ты,МОТ,130969,4jkq9bTWSn4phpLK9B5DhO,Август - это тыМОТ,ru,10,1.0,9.0,143.0,24,152,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-04
181,2021-11-18,Август - это ты,МОТ,124309,4jkq9bTWSn4phpLK9B5DhO,Август - это тыМОТ,ru,11,2.0,,,24,181,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-18
183,2021-11-25,Август - это ты,МОТ,129522,4jkq9bTWSn4phpLK9B5DhO,Август - это тыМОТ,ru,12,2.0,1.0,181.0,24,183,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-25
35,2021-12-02,Агент,Oxxxymiron,302955,41FPhr343g9HharSTofnzp,АгентOxxxymiron,ru,1,1.0,,,35,35,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-02
9,2021-12-09,Агент,Oxxxymiron,579570,41FPhr343g9HharSTofnzp,АгентOxxxymiron,ru,2,1.0,1.0,35.0,9,35,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-09
38,2021-12-16,Агент,Oxxxymiron,286351,41FPhr343g9HharSTofnzp,АгентOxxxymiron,ru,3,1.0,2.0,9.0,9,38,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-16
103,2021-12-23,Агент,Oxxxymiron,185549,41FPhr343g9HharSTofnzp,АгентOxxxymiron,ru,4,1.0,3.0,38.0,9,103,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-23
166,2021-12-30,Агент,Oxxxymiron,154526,41FPhr343g9HharSTofnzp,АгентOxxxymiron,ru,5,1.0,4.0,103.0,9,166,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-30
30,2021-11-04,Адренохром,ATL,304817,3r8KmltSlpdL0hQ61euyRT,АдренохромATL,ru,1,1.0,,,30,30,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-04
67,2021-11-11,Адренохром,ATL,190511,3r8KmltSlpdL0hQ61euyRT,АдренохромATL,ru,2,1.0,1.0,30.0,30,67,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-11
124,2021-11-18,Адренохром,ATL,146636,3r8KmltSlpdL0hQ61euyRT,АдренохромATL,ru,3,1.0,2.0,67.0,30,124,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-18
148,2021-11-25,Адренохром,ATL,142086,3r8KmltSlpdL0hQ61euyRT,АдренохромATL,ru,4,1.0,3.0,124.0,30,148,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-25
48,2021-12-02,Адренохром,ATL,245320,59OQbiiBrE0oxNpSE30xNv,АдренохромATL,ru,5,1.0,4.0,148.0,30,148,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-02
137,2021-12-09,Адренохром,ATL,167141,59OQbiiBrE0oxNpSE30xNv,АдренохромATL,ru,6,1.0,5.0,48.0,30,148,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-09
187,2021-12-16,Адренохром,ATL,139482,59OQbiiBrE0oxNpSE30xNv,АдренохромATL,ru,7,1.0,6.0,137.0,30,187,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-16
10,2021-12-16,Азбука,"Boulevard Depo, SP4K",455540,6bqT9F2wP82zkBqMpIz0G5,"АзбукаBoulevard Depo, SP4K",ru,1,1.0,,,10,10,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-16
35,2021-12-23,Азбука,"Boulevard Depo, SP4K",300887,6bqT9F2wP82zkBqMpIz0G5,"АзбукаBoulevard Depo, SP4K",ru,2,1.0,1.0,10.0,10,35,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-23
49,2021-12-30,Азбука,"Boulevard Depo, SP4K",247841,6bqT9F2wP82zkBqMpIz0G5,"АзбукаBoulevard Depo, SP4K",ru,3,1.0,2.0,35.0,10,49,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-30
53,2021-02-04,Аквадискотека,Александр Гудков,131610,4hrGpb5Rvxef1AclRgWQob,АквадискотекаАлександр Гудков,ru,1,1.0,,,53,53,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-04
118,2021-02-11,Аквадискотека,Александр Гудков,92875,4hrGpb5Rvxef1AclRgWQob,АквадискотекаАлександр Гудков,ru,2,1.0,1.0,53.0,53,118,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-11
73,2021-02-11,Аквадискотека,лиззка,115505,3ZFVeCXj8AObAbliXN1HKa,Аквадискотекализзка,ru,1,1.0,,,73,73,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-11
185,2021-02-18,Аквадискотека,лиззка,73954,3ZFVeCXj8AObAbliXN1HKa,Аквадискотекализзка,ru,2,1.0,1.0,73.0,73,185,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-18
126,2021-12-02,Аквариум,Sqwore,165366,0aKXiOFEmprIpNXf8NhGXn,АквариумSqwore,ru,1,1.0,,,126,126,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-02
169,2021-12-09,Аквариум,Sqwore,144306,0aKXiOFEmprIpNXf8NhGXn,АквариумSqwore,ru,2,1.0,1.0,126.0,126,169,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-09
109,2021-12-16,Аквариум,Sqwore,181646,0aKXiOFEmprIpNXf8NhGXn,АквариумSqwore,ru,3,1.0,2.0,169.0,109,169,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-16
97,2021-12-23,Аквариум,Sqwore,188402,0aKXiOFEmprIpNXf8NhGXn,АквариумSqwore,ru,4,1.0,3.0,109.0,97,169,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-23
100,2021-12-30,Аквариум,Sqwore,194633,0aKXiOFEmprIpNXf8NhGXn,АквариумSqwore,ru,5,1.0,4.0,97.0,97,169,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-30
5,2021-12-23,Акид,"PHARAOH, Mnogoznaal",654351,79hOg2OcECgvRGGeX0XJuZ,"АкидPHARAOH, Mnogoznaal",ru,1,1.0,,,5,5,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-23
15,2021-12-30,Акид,"PHARAOH, Mnogoznaal",397269,79hOg2OcECgvRGGeX0XJuZ,"АкидPHARAOH, Mnogoznaal",ru,2,1.0,1.0,5.0,5,15,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-12-30
162,2021-02-25,Али Ули,Lida,80852,5dG9YVbGxbYHgLCesEyCD4,Али УлиLida,ru,1,1.0,,,162,162,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-25
102,2021-02-25,Алло! (Скит),GONE.Fludd,99963,3hdXjpHYc9Px4VvGzo83Ck,Алло! (Скит)GONE.Fludd,ru,1,1.0,,,102,102,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-25
97,2020-12-10,Альма-матер,pyrokinesis,102905,4EJTLBmTIDMcpgw7ez9qro,Альма-матерpyrokinesis,ru,1,1.0,,,97,97,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-10
39,2020-09-24,Амнезия,LSP,163204,4zejq54tSYnz8RIka66I4N,АмнезияLSP,ru,1,1.0,,,39,39,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-24
144,2020-10-01,Амнезия,LSP,84477,4zejq54tSYnz8RIka66I4N,АмнезияLSP,ru,2,1.0,1.0,39.0,39,144,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-01
106,2021-03-25,Амфибия,Krovostok,111799,4OEFimDOokeMcxvWdmWbuI,АмфибияKrovostok,ru,1,1.0,,,106,106,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-25
183,2021-07-01,Амфибия,Krovostok,86728,4OEFimDOokeMcxvWdmWbuI,АмфибияKrovostok,ru,2,2.0,,,106,183,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-01
112,2021-07-08,Амфибия,Krovostok,106955,4OEFimDOokeMcxvWdmWbuI,АмфибияKrovostok,ru,3,2.0,1.0,183.0,106,183,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-08
125,2021-07-15,Амфибия,Krovostok,105156,4OEFimDOokeMcxvWdmWbuI,АмфибияKrovostok,ru,4,2.0,2.0,112.0,106,183,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-15
161,2021-07-22,Амфибия,Krovostok,97548,4OEFimDOokeMcxvWdmWbuI,АмфибияKrovostok,ru,5,2.0,3.0,125.0,106,183,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-22
184,2021-07-29,Амфибия,Krovostok,89584,4OEFimDOokeMcxvWdmWbuI,АмфибияKrovostok,ru,6,2.0,4.0,161.0,106,184,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-29
135,2020-07-23,Ананасовый сироп,Natan,81269,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,1,1.0,,,135,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-23
96,2020-07-30,Ананасовый сироп,Natan,81360,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,2,1.0,1.0,135.0,96,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-30
89,2020-08-06,Ананасовый сироп,Natan,81994,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,3,1.0,2.0,96.0,89,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-06
77,2020-08-13,Ананасовый сироп,Natan,84858,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,4,1.0,3.0,89.0,77,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-13
79,2020-08-20,Ананасовый сироп,Natan,83956,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,5,1.0,4.0,77.0,77,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-20
91,2020-08-27,Ананасовый сироп,Natan,87250,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,6,1.0,5.0,79.0,77,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-27
90,2020-09-03,Ананасовый сироп,Natan,88731,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,7,1.0,6.0,91.0,77,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-03
86,2020-09-10,Ананасовый сироп,Natan,89217,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,8,1.0,7.0,90.0,77,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-10
98,2020-09-17,Ананасовый сироп,Natan,91331,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,9,1.0,8.0,86.0,77,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-17
121,2020-09-24,Ананасовый сироп,Natan,86251,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,10,1.0,9.0,98.0,77,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-24
154,2020-10-01,Ананасовый сироп,Natan,81424,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,11,1.0,10.0,121.0,77,154,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-01
175,2020-10-08,Ананасовый сироп,Natan,74489,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,12,1.0,11.0,154.0,77,175,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-08
165,2020-10-15,Ананасовый сироп,Natan,70604,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,13,1.0,12.0,175.0,77,175,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-15
176,2020-10-22,Ананасовый сироп,Natan,68382,3plxMEZjDgAaGUnkdJCdaD,Ананасовый сиропNatan,ru,14,1.0,13.0,165.0,77,176,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-22
169,2021-02-25,Анапа,Lida,79615,5268kha4QFkHe1vlYz7FPl,АнапаLida,ru,1,1.0,,,169,169,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-25
89,2020-07-16,Антигерой,Mnogoznaal,20923,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,1,1.0,,,89,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-16
51,2020-07-23,Антигерой,Mnogoznaal,129031,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,2,1.0,1.0,89.0,51,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-23
37,2020-07-30,Антигерой,Mnogoznaal,120030,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,3,1.0,2.0,51.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-30
47,2020-08-06,Антигерой,Mnogoznaal,112670,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,4,1.0,3.0,37.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-06
43,2020-08-13,Антигерой,Mnogoznaal,111920,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,5,1.0,4.0,47.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-13
39,2020-08-20,Антигерой,Mnogoznaal,117099,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,6,1.0,5.0,43.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-20
43,2020-08-27,Антигерой,Mnogoznaal,119848,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,7,1.0,6.0,39.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-27
44,2020-09-03,Антигерой,Mnogoznaal,119619,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,8,1.0,7.0,43.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-03
52,2020-09-10,Антигерой,Mnogoznaal,117302,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,9,1.0,8.0,44.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-10
52,2020-09-17,Антигерой,Mnogoznaal,122837,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,10,1.0,9.0,52.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-17
72,2020-09-24,Антигерой,Mnogoznaal,117769,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,11,1.0,10.0,52.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-24
75,2020-10-01,Антигерой,Mnogoznaal,114727,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,12,1.0,11.0,72.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-01
83,2020-10-08,Антигерой,Mnogoznaal,107067,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,13,1.0,12.0,75.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-08
77,2020-10-15,Антигерой,Mnogoznaal,103468,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,14,1.0,13.0,83.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-15
77,2020-10-22,Антигерой,Mnogoznaal,100865,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,15,1.0,14.0,77.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-22
87,2020-10-29,Антигерой,Mnogoznaal,98216,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,16,1.0,15.0,77.0,37,89,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-29
102,2020-11-05,Антигерой,Mnogoznaal,93370,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,17,1.0,16.0,87.0,37,102,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-05
100,2020-11-12,Антигерой,Mnogoznaal,88348,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,18,1.0,17.0,102.0,37,102,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-12
133,2020-11-19,Антигерой,Mnogoznaal,81766,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,19,1.0,18.0,100.0,37,133,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-19
143,2020-11-26,Антигерой,Mnogoznaal,79409,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,20,1.0,19.0,133.0,37,143,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-26
135,2020-12-03,Антигерой,Mnogoznaal,79166,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,21,1.0,20.0,143.0,37,143,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-03
144,2020-12-10,Антигерой,Mnogoznaal,84231,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,22,1.0,21.0,135.0,37,144,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-10
151,2020-12-17,Антигерой,Mnogoznaal,79318,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,23,1.0,22.0,144.0,37,151,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-17
160,2020-12-24,Антигерой,Mnogoznaal,78761,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,24,1.0,23.0,151.0,37,160,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-24
173,2020-12-31,Антигерой,Mnogoznaal,82151,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,25,1.0,24.0,160.0,37,173,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-31
150,2021-01-07,Антигерой,Mnogoznaal,68987,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,26,1.0,25.0,173.0,37,173,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-07
157,2021-01-14,Антигерой,Mnogoznaal,73044,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,27,1.0,26.0,150.0,37,173,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-14
184,2021-01-21,Антигерой,Mnogoznaal,71561,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,28,1.0,27.0,157.0,37,184,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-21
184,2021-01-28,Антигерой,Mnogoznaal,72355,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,29,1.0,28.0,184.0,37,184,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-28
200,2021-02-11,Антигерой,Mnogoznaal,71122,5dtOmL3MyRZMKKQsAo2oTp,АнтигеройMnogoznaal,ru,30,2.0,,,37,200,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-11
144,2021-10-21,Антидепрессант,FACE,138334,26yvlxKTtN2u3mpbl6AIeI,АнтидепрессантFACE,ru,1,1.0,,,144,144,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-21
146,2021-10-28,Антидепрессант,FACE,136841,26yvlxKTtN2u3mpbl6AIeI,АнтидепрессантFACE,ru,2,1.0,1.0,144.0,144,146,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-28
164,2021-03-11,Апельсиновый сок,Loqiemean,83235,1FuLaVxIK8vxJ9E6PCw9BM,Апельсиновый сокLoqiemean,ru,1,1.0,,,164,164,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-11
123,2020-12-17,Аромат,Ramil',86762,4kAxdSrryyQhLzzDf686eq,АроматRamil',ru,1,1.0,,,123,123,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-17
53,2020-10-29,Артём - Skit,SLAVA MARLOW,121976,7qdWZE2G5Yho1uy4tac9X4,Артём - SkitSLAVA MARLOW,ru,1,1.0,,,53,53,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-29
120,2020-10-08,Астероид,Mary Gu,88671,0rm1yjQlD0RAn7p2uChF15,АстероидMary Gu,ru,1,1.0,,,120,120,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-08
160,2020-10-15,Астероид,Mary Gu,72406,0rm1yjQlD0RAn7p2uChF15,АстероидMary Gu,ru,2,1.0,1.0,120.0,120,160,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-15
15,2021-10-14,Атомы,GONE.Fludd,350309,7y1WqPSwsFO26f8GtQz71M,АтомыGONE.Fludd,ru,1,1.0,,,15,15,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-14
64,2021-10-21,Атомы,GONE.Fludd,208559,7y1WqPSwsFO26f8GtQz71M,АтомыGONE.Fludd,ru,2,1.0,1.0,15.0,15,64,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-21
136,2021-10-28,Атомы,GONE.Fludd,141018,7y1WqPSwsFO26f8GtQz71M,АтомыGONE.Fludd,ru,3,1.0,2.0,64.0,15,136,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-28
40,2021-06-10,Аттестат,Max Korzh,208164,0RCeShVtjfhQ6taKrcMk4P,АттестатMax Korzh,ru,1,1.0,,,40,40,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-10
145,2021-06-17,Аттестат,Max Korzh,99065,0RCeShVtjfhQ6taKrcMk4P,АттестатMax Korzh,ru,2,1.0,1.0,40.0,40,145,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-17
199,2020-07-23,Ау,10AGE,64440,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,1,1.0,,,199,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-23
178,2020-07-30,Ау,10AGE,60007,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,2,1.0,1.0,199.0,178,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-30
179,2020-08-06,Ау,10AGE,56537,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,3,1.0,2.0,178.0,178,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-06
189,2020-08-13,Ау,10AGE,54050,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,4,1.0,3.0,179.0,178,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-13
195,2020-08-20,Ау,10AGE,55893,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,5,1.0,4.0,189.0,178,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-20
189,2020-09-03,Ау,10AGE,62045,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,6,2.0,,,178,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-03
199,2020-09-10,Ау,10AGE,62444,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,7,2.0,1.0,189.0,178,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-10
167,2020-10-15,Ау,10AGE,70310,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,8,3.0,,,167,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-15
181,2020-10-22,Ау,10AGE,67890,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,9,3.0,1.0,167.0,167,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-22
169,2021-08-12,Ау,10AGE,95276,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,10,4.0,,,167,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-12
181,2021-08-19,Ау,10AGE,97801,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,11,4.0,1.0,169.0,167,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-19
164,2021-08-26,Ау,10AGE,103289,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,12,4.0,2.0,181.0,164,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-26
183,2021-09-02,Ау,10AGE,106697,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,13,4.0,3.0,164.0,164,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-02
164,2021-09-09,Ау,10AGE,118040,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,14,4.0,4.0,183.0,164,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-09
170,2021-09-16,Ау,10AGE,123524,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,15,4.0,5.0,164.0,164,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-16
120,2021-09-23,Ау,10AGE,144834,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,16,4.0,6.0,170.0,120,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-23
126,2021-09-30,Ау,10AGE,142765,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,17,4.0,7.0,120.0,120,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-30
134,2021-10-07,Ау,10AGE,140478,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,18,4.0,8.0,126.0,120,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-07
136,2021-10-14,Ау,10AGE,138431,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,19,4.0,9.0,134.0,120,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-14
148,2021-10-21,Ау,10AGE,136670,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,20,4.0,10.0,136.0,120,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-21
164,2021-10-28,Ау,10AGE,129149,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,21,4.0,11.0,148.0,120,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-28
179,2021-11-04,Ау,10AGE,121642,6RmlamfS2Supq8wARlY0QQ,Ау10AGE,ru,22,4.0,12.0,164.0,120,199,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-04
192,2021-11-11,Ау,"10AGE, Ramil'",113439,6RmlamfS2Supq8wARlY0QQ,"Ау10AGE, Ramil'",ru,1,1.0,,,192,192,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-11
176,2021-11-18,Ау,"10AGE, Ramil'",126281,6RmlamfS2Supq8wARlY0QQ,"Ау10AGE, Ramil'",ru,2,1.0,1.0,192.0,176,192,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-18
182,2021-11-25,Ау,"10AGE, Ramil'",130192,6RmlamfS2Supq8wARlY0QQ,"Ау10AGE, Ramil'",ru,3,1.0,2.0,176.0,176,192,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-25
