chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
110,2020-01-30,"Babor (with Shayfeen, Hornet La Frappe)",Naar,6717,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,20,19.0,133.0,1,133
117,2020-02-06,"Babor (with Shayfeen, Hornet La Frappe)",Naar,6358,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,21,20.0,110.0,1,133
115,2020-02-13,"Babor (with Shayfeen, Hornet La Frappe)",Naar,6481,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,22,21.0,117.0,1,133
138,2020-02-20,"Babor (with Shayfeen, Hornet La Frappe)",Naar,5844,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,23,22.0,115.0,1,138
155,2020-02-27,"Babor (with Shayfeen, Hornet La Frappe)",Naar,5634,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,24,23.0,138.0,1,155
136,2020-03-05,"Babor (with Shayfeen, Hornet La Frappe)",Naar,5846,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,25,24.0,155.0,1,155
149,2020-03-12,"Babor (with Shayfeen, Hornet La Frappe)",Naar,5992,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,26,25.0,136.0,1,155
179,2020-03-19,"Babor (with Shayfeen, Hornet La Frappe)",Naar,5271,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,27,26.0,149.0,1,179
195,2020-03-26,"Babor (with Shayfeen, Hornet La Frappe)",Naar,5268,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,28,27.0,179.0,1,195
154,2020-04-02,"Babor (with Shayfeen, Hornet La Frappe)",Naar,6182,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,29,28.0,195.0,1,195
181,2020-04-09,"Babor (with Shayfeen, Hornet La Frappe)",Naar,5657,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,30,29.0,154.0,1,195
199,2020-04-16,"Babor (with Shayfeen, Hornet La Frappe)",Naar,5581,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,31,30.0,181.0,1,199
192,2020-04-30,"Babor (with Shayfeen, Hornet La Frappe)",Naar,4348,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,32,30.0,,1,199
174,2020-06-04,"Babor (with Shayfeen, Hornet La Frappe)",Naar,6808,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,33,30.0,,1,199
188,2020-06-11,"Babor (with Shayfeen, Hornet La Frappe)",Naar,6428,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,34,31.0,174.0,1,199
189,2020-06-25,"Babor (with Shayfeen, Hornet La Frappe)",Naar,6666,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,35,31.0,,1,199
193,2020-07-02,"Babor (with Shayfeen, Hornet La Frappe)",Naar,6592,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,36,32.0,189.0,1,199
198,2020-10-01,"Babor (with Shayfeen, Hornet La Frappe)",Naar,7014,7lQ4zoePWgQYIQ0PFeav8E,"Babor (with Shayfeen, Hornet La Frappe)Naar",ma,37,32.0,,1,199
160,2021-04-08,Babour,Tawsen,15258,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,1,,,160,160
195,2021-04-15,Babour,Tawsen,11546,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,2,1.0,160.0,160,195
93,2021-05-06,Babour,Tawsen,18513,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,3,1.0,,93,195
53,2021-05-13,Babour,Tawsen,32496,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,4,2.0,93.0,53,195
25,2021-05-20,Babour,Tawsen,41419,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,5,3.0,53.0,25,195
15,2021-05-27,Babour,Tawsen,50911,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,6,4.0,25.0,15,195
11,2021-06-03,Babour,Tawsen,54917,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,7,5.0,15.0,11,195
12,2021-06-10,Babour,Tawsen,54774,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,8,6.0,11.0,11,195
13,2021-06-17,Babour,Tawsen,54007,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,9,7.0,12.0,11,195
17,2021-06-24,Babour,Tawsen,53014,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,10,8.0,13.0,11,195
17,2021-07-01,Babour,Tawsen,51877,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,11,9.0,17.0,11,195
16,2021-07-08,Babour,Tawsen,51307,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,12,10.0,17.0,11,195
17,2021-07-15,Babour,Tawsen,47283,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,13,11.0,16.0,11,195
19,2021-07-22,Babour,Tawsen,47645,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,14,12.0,17.0,11,195
22,2021-07-29,Babour,Tawsen,45146,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,15,13.0,19.0,11,195
36,2021-08-05,Babour,Tawsen,43181,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,16,14.0,22.0,11,195
34,2021-08-12,Babour,Tawsen,41231,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,17,15.0,36.0,11,195
33,2021-08-19,Babour,Tawsen,37908,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,18,16.0,34.0,11,195
34,2021-08-26,Babour,Tawsen,36851,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,19,17.0,33.0,11,195
40,2021-09-02,Babour,Tawsen,35009,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,20,18.0,34.0,11,195
48,2021-09-09,Babour,Tawsen,34090,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,21,19.0,40.0,11,195
44,2021-09-16,Babour,Tawsen,32401,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,22,20.0,48.0,11,195
51,2021-09-23,Babour,Tawsen,30150,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,23,21.0,44.0,11,195
58,2021-09-30,Babour,Tawsen,28305,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,24,22.0,51.0,11,195
75,2021-10-07,Babour,Tawsen,25205,3NnehgHJ53JjEkDmy4DC65,BabourTawsen,ma,25,23.0,58.0,11,195
70,2020-11-19,Baby Baby,Mok Saib,16951,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,1,,,70,70
62,2020-11-26,Baby Baby,Mok Saib,20385,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,2,1.0,70.0,62,70
66,2020-12-03,Baby Baby,Mok Saib,17856,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,3,2.0,62.0,62,70
61,2020-12-10,Baby Baby,Mok Saib,18983,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,4,3.0,66.0,61,70
60,2020-12-17,Baby Baby,Mok Saib,18596,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,5,4.0,61.0,60,70
56,2020-12-24,Baby Baby,Mok Saib,18967,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,6,5.0,60.0,56,70
66,2020-12-31,Baby Baby,Mok Saib,18539,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,7,6.0,56.0,56,70
55,2021-01-07,Baby Baby,Mok Saib,19303,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,8,7.0,66.0,55,70
57,2021-01-14,Baby Baby,Mok Saib,20587,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,9,8.0,55.0,55,70
68,2021-01-21,Baby Baby,Mok Saib,22691,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,10,9.0,57.0,55,70
67,2021-01-28,Baby Baby,Mok Saib,23443,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,11,10.0,68.0,55,70
59,2021-02-04,Baby Baby,Mok Saib,24176,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,12,11.0,67.0,55,70
68,2021-02-11,Baby Baby,Mok Saib,23079,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,13,12.0,59.0,55,70
90,2021-02-18,Baby Baby,Mok Saib,22608,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,14,13.0,68.0,55,90
88,2021-02-25,Baby Baby,Mok Saib,23196,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,15,14.0,90.0,55,90
102,2021-03-04,Baby Baby,Mok Saib,22687,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,16,15.0,88.0,55,102
104,2021-03-11,Baby Baby,Mok Saib,23304,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,17,16.0,102.0,55,104
85,2021-03-18,Baby Baby,Mok Saib,26117,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,18,17.0,104.0,55,104
98,2021-03-25,Baby Baby,Mok Saib,24645,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,19,18.0,85.0,55,104
101,2021-04-01,Baby Baby,Mok Saib,23126,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,20,19.0,98.0,55,104
94,2021-04-08,Baby Baby,Mok Saib,23282,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,21,20.0,101.0,55,104
102,2021-04-15,Baby Baby,Mok Saib,18567,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,22,21.0,94.0,55,104
116,2021-04-22,Baby Baby,Mok Saib,13795,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,23,22.0,102.0,55,116
121,2021-04-29,Baby Baby,Mok Saib,14375,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,24,23.0,116.0,55,121
126,2021-05-06,Baby Baby,Mok Saib,14594,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,25,24.0,121.0,55,126
149,2021-05-13,Baby Baby,Mok Saib,14337,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,26,25.0,126.0,55,149
126,2021-05-20,Baby Baby,Mok Saib,18030,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,27,26.0,149.0,55,149
131,2021-05-27,Baby Baby,Mok Saib,17617,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,28,27.0,126.0,55,149
121,2021-06-03,Baby Baby,Mok Saib,17159,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,29,28.0,131.0,55,149
126,2021-06-10,Baby Baby,Mok Saib,16181,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,30,29.0,121.0,55,149
126,2021-06-17,Baby Baby,Mok Saib,16188,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,31,30.0,126.0,55,149
136,2021-06-24,Baby Baby,Mok Saib,15606,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,32,31.0,126.0,55,149
140,2021-07-01,Baby Baby,Mok Saib,14895,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,33,32.0,136.0,55,149
142,2021-07-08,Baby Baby,Mok Saib,14654,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,34,33.0,140.0,55,149
151,2021-07-15,Baby Baby,Mok Saib,13984,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,35,34.0,142.0,55,151
183,2021-07-22,Baby Baby,Mok Saib,13886,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,36,35.0,151.0,55,183
165,2021-07-29,Baby Baby,Mok Saib,13877,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,37,36.0,183.0,55,183
183,2021-08-05,Baby Baby,Mok Saib,13477,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,38,37.0,165.0,55,183
195,2021-08-19,Baby Baby,Mok Saib,12659,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,39,37.0,,55,195
192,2021-08-26,Baby Baby,Mok Saib,12840,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,40,38.0,195.0,55,195
190,2021-10-07,Baby Baby,Mok Saib,11982,0xgP0lR6VpAl4ruqu6bE45,Baby BabyMok Saib,ma,41,38.0,,55,195
182,2020-05-28,Baby Mama,Smallx,5900,736BaXfTPcBWci8KKKf9hB,Baby MamaSmallx,ma,1,,,182,182
127,2020-03-12,Baby Pluto,Lil Uzi Vert,6645,7hav1MHURQf5SAoPk0egqh,Baby PlutoLil Uzi Vert,ma,1,,,127,127
3,2021-05-13,Babylone,ISSAM,126141,4G0nwnhNay1k7zJJZ0bHSs,BabyloneISSAM,ma,1,,,3,3
9,2021-05-20,Babylone,ISSAM,59645,4G0nwnhNay1k7zJJZ0bHSs,BabyloneISSAM,ma,2,1.0,3.0,3,9
27,2021-05-27,Babylone,ISSAM,44082,4G0nwnhNay1k7zJJZ0bHSs,BabyloneISSAM,ma,3,2.0,9.0,3,27
34,2021-06-03,Babylone,ISSAM,35001,4G0nwnhNay1k7zJJZ0bHSs,BabyloneISSAM,ma,4,3.0,27.0,3,34
40,2021-06-10,Babylone,ISSAM,32610,4G0nwnhNay1k7zJJZ0bHSs,BabyloneISSAM,ma,5,4.0,34.0,3,40
62,2021-06-17,Babylone,ISSAM,26013,4G0nwnhNay1k7zJJZ0bHSs,BabyloneISSAM,ma,6,5.0,40.0,3,62
83,2021-06-24,Babylone,ISSAM,23070,4G0nwnhNay1k7zJJZ0bHSs,BabyloneISSAM,ma,7,6.0,62.0,3,83
102,2021-07-01,Babylone,ISSAM,20217,4G0nwnhNay1k7zJJZ0bHSs,BabyloneISSAM,ma,8,7.0,83.0,3,102
149,2021-07-08,Babylone,ISSAM,14223,4G0nwnhNay1k7zJJZ0bHSs,BabyloneISSAM,ma,9,8.0,102.0,3,149
48,2019-09-19,"Bad B (with Tagne, Nusky)",Naar,9493,3Tq8aMtbUIKfrvYqYJin5Z,"Bad B (with Tagne, Nusky)Naar",ma,1,,,48,48
108,2019-09-26,"Bad B (with Tagne, Nusky)",Naar,5047,3Tq8aMtbUIKfrvYqYJin5Z,"Bad B (with Tagne, Nusky)Naar",ma,2,1.0,48.0,48,108
164,2019-10-03,"Bad B (with Tagne, Nusky)",Naar,3794,3Tq8aMtbUIKfrvYqYJin5Z,"Bad B (with Tagne, Nusky)Naar",ma,3,2.0,108.0,48,164
147,2019-08-22,Bad Bad Bad (feat. Lil Baby),Young Thug,5062,1GeNui6m825V8jP4uKiIaH,Bad Bad Bad (feat. Lil Baby)Young Thug,ma,1,,,147,147
170,2021-01-21,Bad Boy (with Young Thug),Juice WRLD,10943,43CIWpJaJHRcI4mUSjqgc2,Bad Boy (with Young Thug)Juice WRLD,ma,1,,,170,170
83,2021-07-01,Bad Habits,Ed Sheeran,23288,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,1,,,83,83
68,2021-07-08,Bad Habits,Ed Sheeran,25333,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,2,1.0,83.0,68,83
67,2021-07-15,Bad Habits,Ed Sheeran,26806,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,3,2.0,68.0,67,83
59,2021-07-22,Bad Habits,Ed Sheeran,29794,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,4,3.0,67.0,59,83
52,2021-07-29,Bad Habits,Ed Sheeran,31057,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,5,4.0,59.0,52,83
58,2021-08-05,Bad Habits,Ed Sheeran,31153,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,6,5.0,52.0,52,83
59,2021-08-12,Bad Habits,Ed Sheeran,30391,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,7,6.0,58.0,52,83
41,2021-08-19,Bad Habits,Ed Sheeran,32656,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,8,7.0,59.0,41,83
42,2021-08-26,Bad Habits,Ed Sheeran,33408,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,9,8.0,41.0,41,83
50,2021-09-02,Bad Habits,Ed Sheeran,30946,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,10,9.0,42.0,41,83
64,2021-09-09,Bad Habits,Ed Sheeran,28576,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,11,10.0,50.0,41,83
66,2021-09-16,Bad Habits,Ed Sheeran,25554,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,12,11.0,64.0,41,83
64,2021-09-23,Bad Habits,Ed Sheeran,26061,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,13,12.0,66.0,41,83
74,2021-09-30,Bad Habits,Ed Sheeran,24777,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,14,13.0,64.0,41,83
87,2021-10-07,Bad Habits,Ed Sheeran,23378,6PQ88X9TkUIAUIZJHW2upE,Bad HabitsEd Sheeran,ma,15,14.0,74.0,41,87
64,2018-11-22,Bad Liar,Imagine Dragons,2921,2RSHsoi04658QL5xgQVov3,Bad LiarImagine Dragons,ma,1,,,64,64
80,2018-11-29,Bad Liar,Imagine Dragons,2393,2RSHsoi04658QL5xgQVov3,Bad LiarImagine Dragons,ma,2,1.0,64.0,64,80
97,2018-12-06,Bad Liar,Imagine Dragons,2271,2RSHsoi04658QL5xgQVov3,Bad LiarImagine Dragons,ma,3,2.0,80.0,64,97
87,2018-12-13,Bad Liar,Imagine Dragons,2375,2RSHsoi04658QL5xgQVov3,Bad LiarImagine Dragons,ma,4,3.0,97.0,64,97
137,2018-12-20,Bad Liar,Imagine Dragons,1781,2RSHsoi04658QL5xgQVov3,Bad LiarImagine Dragons,ma,5,4.0,87.0,64,137
97,2018-12-27,Bad Liar,Imagine Dragons,2248,2RSHsoi04658QL5xgQVov3,Bad LiarImagine Dragons,ma,6,5.0,137.0,64,137
123,2019-01-03,Bad Liar,Imagine Dragons,1966,2RSHsoi04658QL5xgQVov3,Bad LiarImagine Dragons,ma,7,6.0,97.0,64,137
118,2019-01-10,Bad Liar,Imagine Dragons,1915,2RSHsoi04658QL5xgQVov3,Bad LiarImagine Dragons,ma,8,7.0,123.0,64,137
161,2019-01-17,Bad Liar,Imagine Dragons,1793,2RSHsoi04658QL5xgQVov3,Bad LiarImagine Dragons,ma,9,8.0,118.0,64,161
73,2019-11-07,Bad To You (with Normani & Nicki Minaj),Ariana Grande,6980,7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj)Ariana Grande,ma,1,,,73,73
149,2019-11-14,Bad To You (with Normani & Nicki Minaj),Ariana Grande,4570,7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj)Ariana Grande,ma,2,1.0,73.0,73,149
197,2021-04-08,Bad boy,Marwa Loud,12713,0RE4crnT3jRms1xxVlEZx2,Bad boyMarwa Loud,ma,1,,,197,197
87,2018-12-27,Baddek Eih,Saad Lamjarred,2328,0iCSfKOlXwBENQXzPTuWYl,Baddek EihSaad Lamjarred,ma,1,,,87,87
67,2019-01-03,Baddek Eih,Saad Lamjarred,2804,0iCSfKOlXwBENQXzPTuWYl,Baddek EihSaad Lamjarred,ma,2,1.0,87.0,67,87
113,2019-01-10,Baddek Eih,Saad Lamjarred,1952,0iCSfKOlXwBENQXzPTuWYl,Baddek EihSaad Lamjarred,ma,3,2.0,67.0,67,113
74,2019-12-05,Baden Baden (feat. Maître Gims),SCH,6481,424TSKJiIaMkTNmG5uRi85,Baden Baden (feat. Maître Gims)SCH,ma,1,,,74,74
146,2020-07-02,Bagi Nwali Milliardaire,Cheb Bello,7601,5PEdfV2WSVKIywE2dTgPQF,Bagi Nwali MilliardaireCheb Bello,ma,1,,,146,146
147,2020-07-09,Bagi Nwali Milliardaire,Cheb Bello,7445,5PEdfV2WSVKIywE2dTgPQF,Bagi Nwali MilliardaireCheb Bello,ma,2,1.0,146.0,146,147
193,2020-07-16,Bagi Nwali Milliardaire,Cheb Bello,6576,5PEdfV2WSVKIywE2dTgPQF,Bagi Nwali MilliardaireCheb Bello,ma,3,2.0,147.0,146,193
191,2020-08-06,Bagi Nwali Milliardaire,Cheb Bello,6248,5PEdfV2WSVKIywE2dTgPQF,Bagi Nwali MilliardaireCheb Bello,ma,4,2.0,,146,193
30,2019-09-19,"Baida (with Malca, Kaydy Cain, Madd)",Naar,11789,2DJw4nyXdwiDvim3cJbMIJ,"Baida (with Malca, Kaydy Cain, Madd)Naar",ma,1,,,30,30
71,2019-09-26,"Baida (with Malca, Kaydy Cain, Madd)",Naar,6478,2DJw4nyXdwiDvim3cJbMIJ,"Baida (with Malca, Kaydy Cain, Madd)Naar",ma,2,1.0,30.0,30,71
95,2019-10-03,"Baida (with Malca, Kaydy Cain, Madd)",Naar,5261,2DJw4nyXdwiDvim3cJbMIJ,"Baida (with Malca, Kaydy Cain, Madd)Naar",ma,3,2.0,71.0,30,95
125,2019-10-10,"Baida (with Malca, Kaydy Cain, Madd)",Naar,4732,2DJw4nyXdwiDvim3cJbMIJ,"Baida (with Malca, Kaydy Cain, Madd)Naar",ma,4,3.0,95.0,30,125
119,2019-10-17,"Baida (with Malca, Kaydy Cain, Madd)",Naar,4882,2DJw4nyXdwiDvim3cJbMIJ,"Baida (with Malca, Kaydy Cain, Madd)Naar",ma,5,4.0,125.0,30,125
169,2019-10-24,"Baida (with Malca, Kaydy Cain, Madd)",Naar,3999,2DJw4nyXdwiDvim3cJbMIJ,"Baida (with Malca, Kaydy Cain, Madd)Naar",ma,6,5.0,119.0,30,169
159,2019-02-07,Baila Baila Baila,Ozuna,2012,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,1,,,159,159
173,2019-02-14,Baila Baila Baila,Ozuna,2114,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,2,1.0,159.0,159,173
114,2019-02-21,Baila Baila Baila,Ozuna,2645,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,3,2.0,173.0,114,173
78,2019-02-28,Baila Baila Baila,Ozuna,3279,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,4,3.0,114.0,78,173
77,2019-03-07,Baila Baila Baila,Ozuna,3637,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,5,4.0,78.0,77,173
89,2019-03-14,Baila Baila Baila,Ozuna,3366,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,6,5.0,77.0,77,173
69,2019-03-21,Baila Baila Baila,Ozuna,3744,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,7,6.0,89.0,69,173
69,2019-03-28,Baila Baila Baila,Ozuna,4127,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,8,7.0,69.0,69,173
101,2019-04-04,Baila Baila Baila,Ozuna,3678,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,9,8.0,69.0,69,173
115,2019-04-11,Baila Baila Baila,Ozuna,3278,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,10,9.0,101.0,69,173
131,2019-04-18,Baila Baila Baila,Ozuna,2734,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,11,10.0,115.0,69,173
141,2019-04-25,Baila Baila Baila,Ozuna,2751,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,12,11.0,131.0,69,173
177,2019-05-02,Baila Baila Baila,Ozuna,2316,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila BailaOzuna,ma,13,12.0,141.0,69,177
129,2021-02-04,Baila Conmigo (with Rauw Alejandro),Selena Gomez,13470,0D75ciM842cdUMKSMfAR9y,Baila Conmigo (with Rauw Alejandro)Selena Gomez,ma,1,,,129,129
169,2021-02-11,Baila Conmigo (with Rauw Alejandro),Selena Gomez,11209,0D75ciM842cdUMKSMfAR9y,Baila Conmigo (with Rauw Alejandro)Selena Gomez,ma,2,1.0,129.0,129,169
187,2021-02-18,Baila Conmigo (with Rauw Alejandro),Selena Gomez,11399,0D75ciM842cdUMKSMfAR9y,Baila Conmigo (with Rauw Alejandro)Selena Gomez,ma,3,2.0,169.0,129,187
197,2021-02-25,Baila Conmigo (with Rauw Alejandro),Selena Gomez,11613,0D75ciM842cdUMKSMfAR9y,Baila Conmigo (with Rauw Alejandro)Selena Gomez,ma,4,3.0,187.0,129,197
85,2019-04-25,Bailando,Tiiwtiiw,3979,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,1,,,85,85
22,2019-05-02,Bailando,Tiiwtiiw,6709,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,2,1.0,85.0,22,85
21,2019-05-09,Bailando,Tiiwtiiw,5559,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,3,2.0,22.0,21,85
23,2019-05-16,Bailando,Tiiwtiiw,4949,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,4,3.0,21.0,21,85
26,2019-05-23,Bailando,Tiiwtiiw,5126,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,5,4.0,23.0,21,85
30,2019-05-30,Bailando,Tiiwtiiw,5174,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,6,5.0,26.0,21,85
28,2019-06-06,Bailando,Tiiwtiiw,6013,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,7,6.0,30.0,21,85
26,2019-06-13,Bailando,Tiiwtiiw,7195,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,8,7.0,28.0,21,85
27,2019-06-20,Bailando,Tiiwtiiw,7794,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,9,8.0,26.0,21,85
50,2019-06-27,Bailando,Tiiwtiiw,6477,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,10,9.0,27.0,21,85
53,2019-07-04,Bailando,Tiiwtiiw,6254,4HuRWr2RH3oukgzPU8O8n8,BailandoTiiwtiiw,ma,11,10.0,50.0,21,85
