chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
34,2021-01-28,Коми,SODA LUV,29722,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,9,2.0,7.0,36.0,34,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-28
34,2021-02-04,Коми,SODA LUV,32103,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,10,2.0,8.0,34.0,34,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-04
35,2021-02-11,Коми,SODA LUV,32333,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,11,2.0,9.0,34.0,34,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-11
39,2021-02-18,Коми,SODA LUV,32709,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,12,2.0,10.0,35.0,34,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-18
43,2021-02-25,Коми,SODA LUV,33298,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,13,2.0,11.0,39.0,34,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-25
18,2021-03-04,Коми,SODA LUV,48236,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,14,2.0,12.0,43.0,18,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-04
16,2021-03-11,Коми,SODA LUV,50216,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,15,2.0,13.0,18.0,16,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-11
14,2021-03-18,Коми,SODA LUV,50490,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,16,2.0,14.0,16.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-18
15,2021-03-25,Коми,SODA LUV,50215,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,17,2.0,15.0,14.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-25
18,2021-04-01,Коми,SODA LUV,47813,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,18,2.0,16.0,15.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-01
20,2021-04-08,Коми,SODA LUV,48680,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,19,2.0,17.0,18.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-08
24,2021-04-15,Коми,SODA LUV,42867,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,20,2.0,18.0,20.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-15
25,2021-04-22,Коми,SODA LUV,42527,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,21,2.0,19.0,24.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-22
27,2021-04-29,Коми,SODA LUV,42417,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,22,2.0,20.0,25.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-29
31,2021-05-06,Коми,SODA LUV,41604,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,23,2.0,21.0,27.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-06
28,2021-05-13,Коми,SODA LUV,42894,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,24,2.0,22.0,31.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
28,2021-05-20,Коми,SODA LUV,47196,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,25,2.0,23.0,28.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-20
48,2021-05-27,Коми,SODA LUV,45791,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,26,2.0,24.0,28.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-27
56,2021-06-03,Коми,SODA LUV,45495,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,27,2.0,25.0,48.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-03
58,2021-06-10,Коми,SODA LUV,41952,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,28,2.0,26.0,56.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-10
56,2021-06-17,Коми,SODA LUV,37730,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,29,2.0,27.0,58.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-17
61,2021-06-24,Коми,SODA LUV,32872,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,30,2.0,28.0,56.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-24
63,2021-07-01,Коми,SODA LUV,31687,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,31,2.0,29.0,61.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-01
68,2021-07-08,Коми,SODA LUV,33257,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,32,2.0,30.0,63.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-08
77,2021-07-15,Коми,SODA LUV,32556,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,33,2.0,31.0,68.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-15
83,2021-07-22,Коми,SODA LUV,33275,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,34,2.0,32.0,77.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-22
87,2021-07-29,Коми,SODA LUV,32288,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,35,2.0,33.0,83.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-29
87,2021-08-05,Коми,SODA LUV,31471,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,36,2.0,34.0,87.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-05
105,2021-08-12,Коми,SODA LUV,28596,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,37,2.0,35.0,87.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-12
124,2021-08-19,Коми,SODA LUV,27896,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,38,2.0,36.0,105.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-19
118,2021-08-26,Коми,SODA LUV,28116,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,39,2.0,37.0,124.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-26
135,2021-09-02,Коми,SODA LUV,26584,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,40,2.0,38.0,118.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-02
126,2021-09-09,Коми,SODA LUV,27128,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,41,2.0,39.0,135.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-09
132,2021-09-16,Коми,SODA LUV,28039,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,42,2.0,40.0,126.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-16
142,2021-09-23,Коми,SODA LUV,28207,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,43,2.0,41.0,132.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-23
139,2021-09-30,Коми,SODA LUV,28305,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,44,2.0,42.0,142.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-30
187,2021-10-07,Коми,SODA LUV,24313,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,45,2.0,43.0,139.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-07
190,2021-10-14,Коми,SODA LUV,23960,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,46,2.0,44.0,187.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-14
169,2021-10-28,Коми,SODA LUV,27433,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,47,3.0,,,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-28
136,2021-11-04,Коми,SODA LUV,30291,6ugYbXPyqfpYTtG9z6YRvH,КомиSODA LUV,ua,48,3.0,1.0,169.0,14,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-04
167,2021-11-11,Коми,"SODA LUV, BUSHIDO ZHO",26716,6ugYbXPyqfpYTtG9z6YRvH,"КомиSODA LUV, BUSHIDO ZHO",ua,1,1.0,,,167,167,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-11
165,2022-02-03,Конспект,SCIRENA,33847,6O8bIZXEP37CF4Dbo7jsS1,КонспектSCIRENA,ua,1,1.0,,,165,165,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-03
177,2022-02-10,Конспект,SCIRENA,33447,6O8bIZXEP37CF4Dbo7jsS1,КонспектSCIRENA,ua,2,1.0,1.0,165.0,165,177,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-10
15,2021-03-18,Контракт,Poshlaya Molly,50371,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,1,1.0,,,15,15,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-18
27,2021-03-25,Контракт,Poshlaya Molly,44979,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,2,1.0,1.0,15.0,15,27,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-25
20,2021-04-01,Контракт,Poshlaya Molly,47563,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,3,1.0,2.0,27.0,15,27,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-01
18,2021-04-08,Контракт,Poshlaya Molly,49219,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,4,1.0,3.0,20.0,15,27,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-08
23,2021-04-15,Контракт,Poshlaya Molly,43232,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,5,1.0,4.0,18.0,15,27,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-15
26,2021-04-22,Контракт,Poshlaya Molly,42241,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,6,1.0,5.0,23.0,15,27,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-22
28,2021-04-29,Контракт,Poshlaya Molly,40898,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,7,1.0,6.0,26.0,15,28,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-29
37,2021-05-06,Контракт,Poshlaya Molly,36854,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,8,1.0,7.0,28.0,15,37,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-06
43,2021-05-13,Контракт,Poshlaya Molly,34948,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,9,1.0,8.0,37.0,15,43,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
52,2021-05-20,Контракт,Poshlaya Molly,33266,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,10,1.0,9.0,43.0,15,52,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-20
85,2021-05-27,Контракт,Poshlaya Molly,30250,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,11,1.0,10.0,52.0,15,85,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-27
105,2021-06-03,Контракт,Poshlaya Molly,27286,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,12,1.0,11.0,85.0,15,105,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-03
107,2021-06-10,Контракт,Poshlaya Molly,26951,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,13,1.0,12.0,105.0,15,107,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-10
115,2021-06-17,Контракт,Poshlaya Molly,24903,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,14,1.0,13.0,107.0,15,115,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-17
119,2021-06-24,Контракт,Poshlaya Molly,23098,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,15,1.0,14.0,115.0,15,119,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-24
129,2021-07-01,Контракт,Poshlaya Molly,22610,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,16,1.0,15.0,119.0,15,129,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-01
154,2021-07-08,Контракт,Poshlaya Molly,20840,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,17,1.0,16.0,129.0,15,154,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-08
138,2021-07-15,Контракт,Poshlaya Molly,22545,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,18,1.0,17.0,154.0,15,154,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-15
142,2021-07-22,Контракт,Poshlaya Molly,23308,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,19,1.0,18.0,138.0,15,154,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-22
181,2021-07-29,Контракт,Poshlaya Molly,22517,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,20,1.0,19.0,142.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-29
120,2021-08-05,Контракт,Poshlaya Molly,26429,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,21,1.0,20.0,181.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-05
102,2021-08-12,Контракт,Poshlaya Molly,29129,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,22,1.0,21.0,120.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-12
112,2021-08-19,Контракт,Poshlaya Molly,29336,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,23,1.0,22.0,102.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-19
102,2021-08-26,Контракт,Poshlaya Molly,29604,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,24,1.0,23.0,112.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-26
90,2021-09-02,Контракт,Poshlaya Molly,30689,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,25,1.0,24.0,102.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-02
91,2021-09-09,Контракт,Poshlaya Molly,31965,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,26,1.0,25.0,90.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-09
76,2021-09-16,Контракт,Poshlaya Molly,37036,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,27,1.0,26.0,91.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-16
73,2021-09-23,Контракт,Poshlaya Molly,39148,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,28,1.0,27.0,76.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-23
86,2021-09-30,Контракт,Poshlaya Molly,36546,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,29,1.0,28.0,73.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-30
83,2021-10-07,Контракт,Poshlaya Molly,35638,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,30,1.0,29.0,86.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-07
85,2021-10-14,Контракт,Poshlaya Molly,36556,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,31,1.0,30.0,83.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-14
129,2021-10-21,Контракт,Poshlaya Molly,30390,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,32,1.0,31.0,85.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-21
152,2021-10-28,Контракт,Poshlaya Molly,28437,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,33,1.0,32.0,129.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-28
172,2021-11-04,Контракт,Poshlaya Molly,27019,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,34,1.0,33.0,152.0,15,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-04
191,2021-11-11,Контракт,Poshlaya Molly,24963,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,35,1.0,34.0,172.0,15,191,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-11
185,2021-11-18,Контракт,Poshlaya Molly,25401,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,36,1.0,35.0,191.0,15,191,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-18
197,2021-12-30,Контракт,Poshlaya Molly,30472,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,37,2.0,,,15,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-30
169,2022-01-06,Контракт,Poshlaya Molly,30846,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,38,2.0,1.0,197.0,15,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-06
180,2022-01-13,Контракт,Poshlaya Molly,29242,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,39,2.0,2.0,169.0,15,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-13
172,2022-01-20,Контракт,Poshlaya Molly,31549,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,40,2.0,3.0,180.0,15,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-20
177,2022-01-27,Контракт,Poshlaya Molly,32399,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,41,2.0,4.0,172.0,15,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-27
168,2022-02-03,Контракт,Poshlaya Molly,33579,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,42,2.0,5.0,177.0,15,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-03
185,2022-02-10,Контракт,Poshlaya Molly,32505,2bqS0QtnXGjOYs3z6VtSyW,КонтрактPoshlaya Molly,ua,43,2.0,6.0,168.0,15,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-10
105,2020-07-16,Контрольный,Max Korzh,3310,01YXdW54ueMc1ZgleIrQlL,КонтрольныйMax Korzh,ua,1,1.0,,,105,105,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-16
164,2020-07-23,Контрольный,Max Korzh,14314,01YXdW54ueMc1ZgleIrQlL,КонтрольныйMax Korzh,ua,2,1.0,1.0,105.0,105,164,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-23
174,2020-07-30,Контрольный,Max Korzh,11143,01YXdW54ueMc1ZgleIrQlL,КонтрольныйMax Korzh,ua,3,1.0,2.0,164.0,105,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-30
186,2020-08-06,Контрольный,Max Korzh,10879,01YXdW54ueMc1ZgleIrQlL,КонтрольныйMax Korzh,ua,4,1.0,3.0,174.0,105,186,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-06
161,2020-08-13,Контрольный,Max Korzh,11467,01YXdW54ueMc1ZgleIrQlL,КонтрольныйMax Korzh,ua,5,1.0,4.0,186.0,105,186,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-13
193,2020-08-20,Контрольный,Max Korzh,10258,01YXdW54ueMc1ZgleIrQlL,КонтрольныйMax Korzh,ua,6,1.0,5.0,161.0,105,193,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-20
88,2020-07-16,Конфеты,Markul,3569,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,1,1.0,,,88,88,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-16
55,2020-07-23,Конфеты,Markul,23584,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,2,1.0,1.0,88.0,55,88,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-23
65,2020-07-30,Конфеты,Markul,18159,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,3,1.0,2.0,55.0,55,88,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-30
80,2020-08-06,Конфеты,Markul,16738,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,4,1.0,3.0,65.0,55,88,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-06
94,2020-08-13,Конфеты,Markul,14979,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,5,1.0,4.0,80.0,55,94,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-13
106,2020-08-20,Конфеты,Markul,14329,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,6,1.0,5.0,94.0,55,106,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-20
111,2020-08-27,Конфеты,Markul,13990,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,7,1.0,6.0,106.0,55,111,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-27
116,2020-09-03,Конфеты,Markul,13733,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,8,1.0,7.0,111.0,55,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-03
110,2020-09-10,Конфеты,Markul,14690,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,9,1.0,8.0,116.0,55,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-10
127,2020-09-17,Конфеты,Markul,13820,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,10,1.0,9.0,110.0,55,127,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-17
106,2020-09-24,Конфеты,Markul,15039,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,11,1.0,10.0,127.0,55,127,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
127,2020-10-01,Конфеты,Markul,14598,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,12,1.0,11.0,106.0,55,127,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
134,2020-10-08,Конфеты,Markul,13728,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,13,1.0,12.0,127.0,55,134,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-08
148,2020-10-15,Конфеты,Markul,14182,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,14,1.0,13.0,134.0,55,148,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-15
137,2020-10-22,Конфеты,Markul,14473,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,15,1.0,14.0,148.0,55,148,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-22
146,2020-10-29,Конфеты,Markul,13833,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,16,1.0,15.0,137.0,55,148,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-29
149,2020-11-05,Конфеты,Markul,13269,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,17,1.0,16.0,146.0,55,149,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-05
184,2020-11-12,Конфеты,Markul,11957,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,18,1.0,17.0,149.0,55,184,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
192,2020-11-19,Конфеты,Markul,12565,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,19,1.0,18.0,184.0,55,192,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
200,2020-12-03,Конфеты,Markul,12527,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,20,2.0,,,55,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-03
196,2020-12-17,Конфеты,Markul,12710,2Lwy5x78uQLpndcCXBVnxw,КонфетыMarkul,ua,21,3.0,,,55,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-17
79,2021-06-03,Копия пиратская,Mekhman,33096,77xp5NlTBLmomb10ktsH4Q,Копия пиратскаяMekhman,ua,1,1.0,,,79,79,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-03
53,2021-06-10,Копия пиратская,Mekhman,43168,77xp5NlTBLmomb10ktsH4Q,Копия пиратскаяMekhman,ua,2,1.0,1.0,79.0,53,79,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-10
63,2021-06-17,Копия пиратская,Mekhman,35141,77xp5NlTBLmomb10ktsH4Q,Копия пиратскаяMekhman,ua,3,1.0,2.0,53.0,53,79,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-17
79,2021-06-24,Копия пиратская,Mekhman,28555,77xp5NlTBLmomb10ktsH4Q,Копия пиратскаяMekhman,ua,4,1.0,3.0,63.0,53,79,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-24
95,2021-07-01,Копия пиратская,Mekhman,26037,77xp5NlTBLmomb10ktsH4Q,Копия пиратскаяMekhman,ua,5,1.0,4.0,79.0,53,95,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-01
59,2021-07-08,Копия пиратская,Mekhman,38658,77xp5NlTBLmomb10ktsH4Q,Копия пиратскаяMekhman,ua,6,1.0,5.0,95.0,53,95,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-08
65,2021-07-15,Копия пиратская,Mekhman,36440,77xp5NlTBLmomb10ktsH4Q,Копия пиратскаяMekhman,ua,7,1.0,6.0,59.0,53,95,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-15
180,2021-05-13,Королева бала,LSP,17086,2UYUIbcJmiDPCbxoT3pdCQ,Королева балаLSP,ua,1,1.0,,,180,180,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
192,2021-03-25,Коромысло,Krovostok,16776,50quzEe5r0LtUpIfR437se,КоромыслоKrovostok,ua,1,1.0,,,192,192,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-25
144,2020-09-24,Краски,FEDUK,13543,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,1,1.0,,,144,144,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
