chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
40,2020-06-18,Don't Start Now,Dua Lipa,328122,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,11,10.0,34.0,20.0,40.0
43,2020-06-25,Don't Start Now,Dua Lipa,316555,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,12,11.0,40.0,20.0,43.0
46,2020-07-02,Don't Start Now,Dua Lipa,316491,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,13,12.0,43.0,20.0,46.0
48,2020-07-09,Don't Start Now,Dua Lipa,322562,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,14,13.0,46.0,20.0,48.0
59,2020-07-16,Don't Start Now,Dua Lipa,283860,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,15,14.0,48.0,20.0,59.0
73,2020-07-23,Don't Start Now,Dua Lipa,267189,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,16,15.0,59.0,20.0,73.0
94,2020-07-30,Don't Start Now,Dua Lipa,250426,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,17,16.0,73.0,20.0,94.0
120,2020-08-06,Don't Start Now,Dua Lipa,216370,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,18,17.0,94.0,20.0,120.0
119,2020-08-13,Don't Start Now,Dua Lipa,215439,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,19,18.0,120.0,20.0,120.0
125,2020-08-20,Don't Start Now,Dua Lipa,212769,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,20,19.0,119.0,20.0,125.0
123,2020-08-27,Don't Start Now,Dua Lipa,210709,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,21,20.0,125.0,20.0,125.0
145,2020-09-03,Don't Start Now,Dua Lipa,202293,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,22,21.0,123.0,20.0,145.0
182,2020-09-10,Don't Start Now,Dua Lipa,193214,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,23,22.0,145.0,20.0,182.0
198,2021-04-01,Don't Start Now,Dua Lipa,278670,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,24,22.0,,20.0,198.0
195,2021-04-08,Don't Start Now,Dua Lipa,276395,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,25,23.0,198.0,20.0,198.0
183,2021-04-15,Don't Start Now,Dua Lipa,271581,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,26,24.0,195.0,20.0,198.0
170,2021-04-22,Don't Start Now,Dua Lipa,275730,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,27,25.0,183.0,20.0,198.0
168,2021-04-29,Don't Start Now,Dua Lipa,275157,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,28,26.0,170.0,20.0,198.0
153,2021-05-06,Don't Start Now,Dua Lipa,282108,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,29,27.0,168.0,20.0,198.0
136,2021-05-13,Don't Start Now,Dua Lipa,297621,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,30,28.0,153.0,20.0,198.0
160,2021-05-20,Don't Start Now,Dua Lipa,278673,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,31,29.0,136.0,20.0,198.0
191,2021-05-27,Don't Start Now,Dua Lipa,272831,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,32,30.0,160.0,20.0,198.0
188,2021-06-03,Don't Start Now,Dua Lipa,266767,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,33,31.0,191.0,20.0,198.0
192,2021-06-10,Don't Start Now,Dua Lipa,267047,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,34,32.0,188.0,20.0,198.0
185,2021-06-17,Don't Start Now,Dua Lipa,271577,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,35,33.0,192.0,20.0,198.0
195,2021-06-24,Don't Start Now,Dua Lipa,266381,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,36,34.0,185.0,20.0,198.0
189,2021-07-01,Don't Start Now,Dua Lipa,275544,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,37,35.0,195.0,20.0,198.0
199,2021-07-08,Don't Start Now,Dua Lipa,268179,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,in,38,36.0,189.0,20.0,199.0
153,2019-04-04,Don't Worry Bout Me,Zara Larsson,44758,507tQXutCPYNFkpOq8tmKF,Don't Worry Bout MeZara Larsson,in,1,,,153.0,153.0
17,2019-09-19,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,355839,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)Ariana Grande,in,1,,,17.0,17.0
37,2019-09-26,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,246632,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)Ariana Grande,in,2,1.0,17.0,17.0,37.0
64,2019-10-03,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,184211,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)Ariana Grande,in,3,2.0,37.0,17.0,64.0
90,2019-10-10,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,154535,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)Ariana Grande,in,4,3.0,64.0,17.0,90.0
145,2019-10-17,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,128970,3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)Ariana Grande,in,5,4.0,90.0,17.0,145.0
192,2019-02-28,Doori Poem,Ranveer Singh,7957,4eXPySPSwmi0Nf9VZOts2F,Doori PoemRanveer Singh,in,1,,,192.0,192.0
55,2019-02-28,Doori,Ranveer Singh,15577,3L1JZLKvULunqV2qkjBJsp,DooriRanveer Singh,in,1,,,55.0,55.0
63,2019-03-07,Doori,Ranveer Singh,56039,3L1JZLKvULunqV2qkjBJsp,DooriRanveer Singh,in,2,1.0,55.0,55.0,63.0
86,2019-03-14,Doori,Ranveer Singh,52034,3L1JZLKvULunqV2qkjBJsp,DooriRanveer Singh,in,3,2.0,63.0,55.0,86.0
111,2019-03-21,Doori,Ranveer Singh,45660,3L1JZLKvULunqV2qkjBJsp,DooriRanveer Singh,in,4,3.0,86.0,55.0,111.0
134,2019-03-28,Doori,Ranveer Singh,42987,3L1JZLKvULunqV2qkjBJsp,DooriRanveer Singh,in,5,4.0,111.0,55.0,134.0
182,2019-04-18,Doori,Ranveer Singh,41324,4lAytLAlx3ZXsfLslkPNtX,DooriRanveer Singh,in,6,4.0,,55.0,182.0
141,2019-04-25,Doori,Ranveer Singh,48820,4lAytLAlx3ZXsfLslkPNtX,DooriRanveer Singh,in,7,5.0,182.0,55.0,182.0
190,2019-05-02,Doori,Ranveer Singh,41697,4lAytLAlx3ZXsfLslkPNtX,DooriRanveer Singh,in,8,6.0,141.0,55.0,190.0
180,2019-05-09,Doori,Ranveer Singh,42478,3L1JZLKvULunqV2qkjBJsp,DooriRanveer Singh,in,9,7.0,190.0,55.0,190.0
189,2019-05-30,Doori,Ranveer Singh,46022,3L1JZLKvULunqV2qkjBJsp,DooriRanveer Singh,in,10,7.0,,55.0,190.0
153,2020-01-16,Dooriyan (feat. Kaprila),Dino James,166749,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,1,,,153.0,153.0
158,2020-01-23,Dooriyan (feat. Kaprila),Dino James,165206,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,2,1.0,153.0,153.0,158.0
167,2020-01-30,Dooriyan (feat. Kaprila),Dino James,160616,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,3,2.0,158.0,153.0,167.0
174,2020-02-06,Dooriyan (feat. Kaprila),Dino James,158889,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,4,3.0,167.0,153.0,174.0
178,2020-02-13,Dooriyan (feat. Kaprila),Dino James,155594,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,5,4.0,174.0,153.0,178.0
190,2020-02-20,Dooriyan (feat. Kaprila),Dino James,155166,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,6,5.0,178.0,153.0,190.0
200,2020-03-05,Dooriyan (feat. Kaprila),Dino James,150766,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,7,5.0,,153.0,200.0
193,2020-03-12,Dooriyan (feat. Kaprila),Dino James,152739,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,8,6.0,200.0,153.0,200.0
185,2020-03-19,Dooriyan (feat. Kaprila),Dino James,152926,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,9,7.0,193.0,153.0,200.0
156,2020-03-26,Dooriyan (feat. Kaprila),Dino James,157492,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,10,8.0,185.0,153.0,200.0
175,2020-04-02,Dooriyan (feat. Kaprila),Dino James,152454,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,11,9.0,156.0,153.0,200.0
181,2020-04-09,Dooriyan (feat. Kaprila),Dino James,153669,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,12,10.0,175.0,153.0,200.0
200,2020-04-16,Dooriyan (feat. Kaprila),Dino James,146949,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,13,11.0,181.0,153.0,200.0
184,2020-07-16,Dooriyan (feat. Kaprila),Dino James,158591,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,14,11.0,,153.0,200.0
156,2020-07-23,Dooriyan (feat. Kaprila),Dino James,183128,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,15,12.0,184.0,153.0,200.0
159,2020-07-30,Dooriyan (feat. Kaprila),Dino James,193491,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,16,13.0,156.0,153.0,200.0
154,2020-08-06,Dooriyan (feat. Kaprila),Dino James,190281,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,17,14.0,159.0,153.0,200.0
134,2020-08-13,Dooriyan (feat. Kaprila),Dino James,204847,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,18,15.0,154.0,134.0,200.0
139,2020-08-20,Dooriyan (feat. Kaprila),Dino James,201331,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,19,16.0,134.0,134.0,200.0
136,2020-08-27,Dooriyan (feat. Kaprila),Dino James,204193,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,20,17.0,139.0,134.0,200.0
125,2020-09-03,Dooriyan (feat. Kaprila),Dino James,210942,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,21,18.0,136.0,125.0,200.0
114,2020-09-10,Dooriyan (feat. Kaprila),Dino James,227859,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,22,19.0,125.0,114.0,200.0
129,2020-09-17,Dooriyan (feat. Kaprila),Dino James,235310,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,23,20.0,114.0,114.0,200.0
139,2020-09-24,Dooriyan (feat. Kaprila),Dino James,230676,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,24,21.0,129.0,114.0,200.0
157,2020-10-01,Dooriyan (feat. Kaprila),Dino James,229329,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,25,22.0,139.0,114.0,200.0
147,2020-10-08,Dooriyan (feat. Kaprila),Dino James,242173,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,26,23.0,157.0,114.0,200.0
144,2020-10-15,Dooriyan (feat. Kaprila),Dino James,248408,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,27,24.0,147.0,114.0,200.0
148,2020-10-22,Dooriyan (feat. Kaprila),Dino James,248139,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,28,25.0,144.0,114.0,200.0
162,2020-10-29,Dooriyan (feat. Kaprila),Dino James,242481,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,29,26.0,148.0,114.0,200.0
166,2020-11-05,Dooriyan (feat. Kaprila),Dino James,246035,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,30,27.0,162.0,114.0,200.0
165,2020-11-12,Dooriyan (feat. Kaprila),Dino James,260471,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,31,28.0,166.0,114.0,200.0
186,2020-11-19,Dooriyan (feat. Kaprila),Dino James,241532,4nKc9yiwXWlEByq1oMfHU6,Dooriyan (feat. Kaprila)Dino James,in,32,29.0,165.0,114.0,200.0
91,2019-12-12,Dooriyan,Dino James,187103,1rav6gpyMEfZQrMdaVs1sx,DooriyanDino James,in,1,,,91.0,91.0
67,2019-12-19,Dooriyan,Dino James,214191,1rav6gpyMEfZQrMdaVs1sx,DooriyanDino James,in,2,1.0,91.0,67.0,91.0
84,2019-12-26,Dooriyan,Dino James,207467,1rav6gpyMEfZQrMdaVs1sx,DooriyanDino James,in,3,2.0,67.0,67.0,91.0
112,2020-01-02,Dooriyan,Dino James,195671,1rav6gpyMEfZQrMdaVs1sx,DooriyanDino James,in,4,3.0,84.0,67.0,112.0
125,2020-01-09,Dooriyan,Dino James,184104,1rav6gpyMEfZQrMdaVs1sx,DooriyanDino James,in,5,4.0,112.0,67.0,125.0
170,2021-08-19,"Dosti (From ""RRR"")",Hemachandra Vedala,306625,6h5vL07MyGY6WdWPYK4IMG,"Dosti (From ""RRR"")Hemachandra Vedala",in,1,,,170.0,170.0
179,2019-02-28,Downtown,Guru Randhawa,8324,58MSnUazvOWZrCvtSuC7yj,DowntownGuru Randhawa,in,1,,,179.0,179.0
191,2019-03-07,Drag Me Down,One Direction,31969,2K87XMYnUMqLcX3zvtAF4G,Drag Me DownOne Direction,in,1,,,191.0,191.0
6,2019-06-13,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,253115,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1BTS,in,1,,,6.0,6.0
23,2019-06-20,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,148273,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1BTS,in,2,1.0,6.0,6.0,23.0
55,2019-06-27,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,105896,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1BTS,in,3,2.0,23.0,6.0,55.0
58,2019-07-04,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,105158,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1BTS,in,4,3.0,55.0,6.0,58.0
146,2019-07-11,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,73924,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1BTS,in,5,4.0,58.0,6.0,146.0
80,2019-05-02,Drugs & The Internet,Lauv,67524,4SHhui9S7lFYGHXikfneGo,Drugs & The InternetLauv,in,1,,,80.0,80.0
126,2019-05-09,Drugs & The Internet,Lauv,53495,4SHhui9S7lFYGHXikfneGo,Drugs & The InternetLauv,in,2,1.0,80.0,80.0,126.0
133,2019-05-16,Drugs & The Internet,Lauv,52258,4SHhui9S7lFYGHXikfneGo,Drugs & The InternetLauv,in,3,2.0,126.0,80.0,133.0
30,2020-01-16,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,439552,5zEx8v8GJKoTx55zGeq8me,"Dua Karo (From ""Street Dancer 3D"")Arijit Singh",in,1,,,30.0,30.0
41,2020-01-23,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,367636,5zEx8v8GJKoTx55zGeq8me,"Dua Karo (From ""Street Dancer 3D"")Arijit Singh",in,2,1.0,30.0,30.0,41.0
39,2020-01-30,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,377268,5zEx8v8GJKoTx55zGeq8me,"Dua Karo (From ""Street Dancer 3D"")Arijit Singh",in,3,2.0,41.0,30.0,41.0
52,2020-02-06,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,312681,5zEx8v8GJKoTx55zGeq8me,"Dua Karo (From ""Street Dancer 3D"")Arijit Singh",in,4,3.0,39.0,30.0,52.0
67,2020-02-13,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,273769,5zEx8v8GJKoTx55zGeq8me,"Dua Karo (From ""Street Dancer 3D"")Arijit Singh",in,5,4.0,52.0,30.0,67.0
102,2020-02-20,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,208115,5zEx8v8GJKoTx55zGeq8me,"Dua Karo (From ""Street Dancer 3D"")Arijit Singh",in,6,5.0,67.0,30.0,102.0
156,2020-02-27,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,172882,5zEx8v8GJKoTx55zGeq8me,"Dua Karo (From ""Street Dancer 3D"")Arijit Singh",in,7,6.0,102.0,30.0,156.0
153,2020-03-05,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,175462,5zEx8v8GJKoTx55zGeq8me,"Dua Karo (From ""Street Dancer 3D"")Arijit Singh",in,8,7.0,156.0,30.0,156.0
189,2020-03-12,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,155838,5zEx8v8GJKoTx55zGeq8me,"Dua Karo (From ""Street Dancer 3D"")Arijit Singh",in,9,8.0,153.0,30.0,189.0
198,2020-06-25,Duniya,Kulbir Jhinjer,140185,1mvxDNDKOUYxUw1UTbDr3F,DuniyaKulbir Jhinjer,in,1,,,198.0,198.0
8,2019-02-28,"Duniyaa (From ""Luka Chuppi"")",Akhil,47549,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,1,,,8.0,8.0
7,2019-03-07,"Duniyaa (From ""Luka Chuppi"")",Akhil,206065,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,2,1.0,8.0,7.0,8.0
6,2019-03-14,"Duniyaa (From ""Luka Chuppi"")",Akhil,196879,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,3,2.0,7.0,6.0,8.0
5,2019-03-21,"Duniyaa (From ""Luka Chuppi"")",Akhil,198027,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,4,3.0,6.0,5.0,8.0
9,2019-03-28,"Duniyaa (From ""Luka Chuppi"")",Akhil,178621,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,5,4.0,5.0,5.0,9.0
4,2019-04-04,"Duniyaa (From ""Luka Chuppi"")",Akhil,211963,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,6,5.0,9.0,4.0,9.0
3,2019-04-11,"Duniyaa (From ""Luka Chuppi"")",Akhil,247360,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,7,6.0,4.0,3.0,9.0
5,2019-04-18,"Duniyaa (From ""Luka Chuppi"")",Akhil,277902,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,8,7.0,3.0,3.0,9.0
2,2019-04-25,"Duniyaa (From ""Luka Chuppi"")",Akhil,305146,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,9,8.0,5.0,2.0,9.0
2,2019-05-02,"Duniyaa (From ""Luka Chuppi"")",Akhil,287413,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,10,9.0,2.0,2.0,9.0
4,2019-05-09,"Duniyaa (From ""Luka Chuppi"")",Akhil,267752,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,11,10.0,2.0,2.0,9.0
2,2019-05-16,"Duniyaa (From ""Luka Chuppi"")",Akhil,263531,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,12,11.0,4.0,2.0,9.0
1,2019-05-23,"Duniyaa (From ""Luka Chuppi"")",Akhil,280383,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,13,12.0,2.0,1.0,9.0
2,2019-05-30,"Duniyaa (From ""Luka Chuppi"")",Akhil,280808,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,14,13.0,1.0,1.0,9.0
2,2019-06-06,"Duniyaa (From ""Luka Chuppi"")",Akhil,294244,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,15,14.0,2.0,1.0,9.0
2,2019-06-13,"Duniyaa (From ""Luka Chuppi"")",Akhil,318893,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,16,15.0,2.0,1.0,9.0
3,2019-06-20,"Duniyaa (From ""Luka Chuppi"")",Akhil,345686,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,17,16.0,2.0,1.0,9.0
8,2019-06-27,"Duniyaa (From ""Luka Chuppi"")",Akhil,330804,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,18,17.0,3.0,1.0,9.0
9,2019-07-04,"Duniyaa (From ""Luka Chuppi"")",Akhil,302080,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,19,18.0,8.0,1.0,9.0
10,2019-07-11,"Duniyaa (From ""Luka Chuppi"")",Akhil,391365,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,20,19.0,9.0,1.0,10.0
10,2019-07-18,"Duniyaa (From ""Luka Chuppi"")",Akhil,492902,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,21,20.0,10.0,1.0,10.0
10,2019-07-25,"Duniyaa (From ""Luka Chuppi"")",Akhil,539465,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,22,21.0,10.0,1.0,10.0
9,2019-08-01,"Duniyaa (From ""Luka Chuppi"")",Akhil,517115,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,23,22.0,10.0,1.0,10.0
9,2019-08-08,"Duniyaa (From ""Luka Chuppi"")",Akhil,503547,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,24,23.0,9.0,1.0,10.0
9,2019-08-15,"Duniyaa (From ""Luka Chuppi"")",Akhil,497527,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,25,24.0,9.0,1.0,10.0
9,2019-08-22,"Duniyaa (From ""Luka Chuppi"")",Akhil,493925,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,26,25.0,9.0,1.0,10.0
8,2019-08-29,"Duniyaa (From ""Luka Chuppi"")",Akhil,495196,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,27,26.0,9.0,1.0,10.0
10,2019-09-05,"Duniyaa (From ""Luka Chuppi"")",Akhil,439912,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,28,27.0,8.0,1.0,10.0
13,2019-09-12,"Duniyaa (From ""Luka Chuppi"")",Akhil,422787,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,29,28.0,10.0,1.0,13.0
13,2019-09-19,"Duniyaa (From ""Luka Chuppi"")",Akhil,436624,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,30,29.0,13.0,1.0,13.0
12,2019-09-26,"Duniyaa (From ""Luka Chuppi"")",Akhil,443409,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,31,30.0,13.0,1.0,13.0
12,2019-10-03,"Duniyaa (From ""Luka Chuppi"")",Akhil,424168,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,32,31.0,12.0,1.0,13.0
17,2019-10-10,"Duniyaa (From ""Luka Chuppi"")",Akhil,389460,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,33,32.0,12.0,1.0,17.0
15,2019-10-17,"Duniyaa (From ""Luka Chuppi"")",Akhil,423701,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,34,33.0,17.0,1.0,17.0
14,2019-10-24,"Duniyaa (From ""Luka Chuppi"")",Akhil,446859,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,35,34.0,15.0,1.0,17.0
17,2019-10-31,"Duniyaa (From ""Luka Chuppi"")",Akhil,416284,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,36,35.0,14.0,1.0,17.0
19,2019-11-07,"Duniyaa (From ""Luka Chuppi"")",Akhil,400452,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,37,36.0,17.0,1.0,19.0
18,2019-11-14,"Duniyaa (From ""Luka Chuppi"")",Akhil,393074,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,38,37.0,19.0,1.0,19.0
20,2019-11-21,"Duniyaa (From ""Luka Chuppi"")",Akhil,401798,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,39,38.0,18.0,1.0,20.0
20,2019-11-28,"Duniyaa (From ""Luka Chuppi"")",Akhil,412192,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")Akhil",in,40,39.0,20.0,1.0,20.0
