chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
128,2021-09-30,Don't Go Yet,Camila Cabello,10960,1058fW9H3fZA6QjYCdOBad,Don't Go YetCamila Cabello,kr,10,1.0,9.0,137.0,31,137,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-30
148,2021-10-07,Don't Go Yet,Camila Cabello,9564,1058fW9H3fZA6QjYCdOBad,Don't Go YetCamila Cabello,kr,11,1.0,10.0,128.0,31,148,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-07
168,2021-10-14,Don't Go Yet,Camila Cabello,8952,1058fW9H3fZA6QjYCdOBad,Don't Go YetCamila Cabello,kr,12,1.0,11.0,148.0,31,168,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
193,2021-10-21,Don't Go Yet,Camila Cabello,8480,1058fW9H3fZA6QjYCdOBad,Don't Go YetCamila Cabello,kr,13,1.0,12.0,168.0,31,193,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-21
197,2021-02-11,Don't Know What To Do,BLACKPINK,10869,38SKB7UfhL6Sd6Joxex5yK,Don't Know What To DoBLACKPINK,kr,1,1.0,,,197,197,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-11
166,2021-07-01,Don't Look Back in Anger - Remastered,Oasis,11475,0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - RemasteredOasis,kr,1,1.0,,,166,166,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-01
135,2021-07-08,Don't Look Back in Anger - Remastered,Oasis,12304,0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - RemasteredOasis,kr,2,1.0,1.0,166.0,135,166,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-08
181,2021-07-15,Don't Look Back in Anger - Remastered,Oasis,10212,0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - RemasteredOasis,kr,3,1.0,2.0,135.0,135,181,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-15
195,2021-07-22,Don't Look Back in Anger - Remastered,Oasis,9656,0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - RemasteredOasis,kr,4,1.0,3.0,181.0,135,195,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-22
59,2021-02-04,Don't Start Now,Dua Lipa,14191,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,1,1.0,,,59,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
46,2021-02-11,Don't Start Now,Dua Lipa,20660,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,2,1.0,1.0,59.0,46,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-11
29,2021-02-18,Don't Start Now,Dua Lipa,14632,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,3,1.0,2.0,46.0,29,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-18
36,2021-02-25,Don't Start Now,Dua Lipa,13999,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,4,1.0,3.0,29.0,29,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-25
38,2021-03-04,Don't Start Now,Dua Lipa,13422,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,5,1.0,4.0,36.0,29,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-04
41,2021-03-11,Don't Start Now,Dua Lipa,13298,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,6,1.0,5.0,38.0,29,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-11
43,2021-03-18,Don't Start Now,Dua Lipa,15343,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,7,1.0,6.0,41.0,29,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-18
45,2021-03-25,Don't Start Now,Dua Lipa,17126,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,8,1.0,7.0,43.0,29,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-25
59,2021-04-01,Don't Start Now,Dua Lipa,15929,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,9,1.0,8.0,45.0,29,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-01
57,2021-04-08,Don't Start Now,Dua Lipa,15405,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,10,1.0,9.0,59.0,29,59,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-08
60,2021-04-15,Don't Start Now,Dua Lipa,15625,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,11,1.0,10.0,57.0,29,60,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-15
59,2021-04-22,Don't Start Now,Dua Lipa,16905,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,12,1.0,11.0,60.0,29,60,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-22
56,2021-04-29,Don't Start Now,Dua Lipa,16027,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,13,1.0,12.0,59.0,29,60,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-29
58,2021-05-06,Don't Start Now,Dua Lipa,16151,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,14,1.0,13.0,56.0,29,60,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-06
59,2021-05-13,Don't Start Now,Dua Lipa,15942,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,15,1.0,14.0,58.0,29,60,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-13
66,2021-05-20,Don't Start Now,Dua Lipa,14807,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,16,1.0,15.0,59.0,29,66,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-20
79,2021-05-27,Don't Start Now,Dua Lipa,14336,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,17,1.0,16.0,66.0,29,79,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-27
79,2021-06-03,Don't Start Now,Dua Lipa,14350,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,18,1.0,17.0,79.0,29,79,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-03
72,2021-06-10,Don't Start Now,Dua Lipa,16067,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,19,1.0,18.0,79.0,29,79,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-10
71,2021-06-17,Don't Start Now,Dua Lipa,16130,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,20,1.0,19.0,72.0,29,79,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-17
70,2021-06-24,Don't Start Now,Dua Lipa,17709,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,21,1.0,20.0,71.0,29,79,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-24
65,2021-07-01,Don't Start Now,Dua Lipa,19735,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,22,1.0,21.0,70.0,29,79,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-01
76,2021-07-08,Don't Start Now,Dua Lipa,17399,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,23,1.0,22.0,65.0,29,79,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-08
86,2021-07-15,Don't Start Now,Dua Lipa,16672,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,24,1.0,23.0,76.0,29,86,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-15
78,2021-07-22,Don't Start Now,Dua Lipa,16845,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,25,1.0,24.0,86.0,29,86,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-22
88,2021-07-29,Don't Start Now,Dua Lipa,15581,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,26,1.0,25.0,78.0,29,88,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-29
86,2021-08-05,Don't Start Now,Dua Lipa,14825,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,27,1.0,26.0,88.0,29,88,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-05
84,2021-08-12,Don't Start Now,Dua Lipa,14778,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,28,1.0,27.0,86.0,29,88,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-12
81,2021-08-19,Don't Start Now,Dua Lipa,14748,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,29,1.0,28.0,84.0,29,88,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-19
81,2021-08-26,Don't Start Now,Dua Lipa,13889,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,30,1.0,29.0,81.0,29,88,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-26
106,2021-09-02,Don't Start Now,Dua Lipa,13812,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,31,1.0,30.0,81.0,29,106,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
93,2021-09-09,Don't Start Now,Dua Lipa,14011,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,32,1.0,31.0,106.0,29,106,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
97,2021-09-16,Don't Start Now,Dua Lipa,13333,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,33,1.0,32.0,93.0,29,106,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-16
105,2021-09-23,Don't Start Now,Dua Lipa,12600,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,34,1.0,33.0,97.0,29,106,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-23
95,2021-09-30,Don't Start Now,Dua Lipa,12405,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,35,1.0,34.0,105.0,29,106,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-30
102,2021-10-07,Don't Start Now,Dua Lipa,12333,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,36,1.0,35.0,95.0,29,106,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-07
110,2021-10-14,Don't Start Now,Dua Lipa,11367,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,37,1.0,36.0,102.0,29,110,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
118,2021-10-21,Don't Start Now,Dua Lipa,10911,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,38,1.0,37.0,110.0,29,118,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-21
138,2021-10-28,Don't Start Now,Dua Lipa,10784,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,39,1.0,38.0,118.0,29,138,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-28
118,2021-11-04,Don't Start Now,Dua Lipa,11490,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,40,1.0,39.0,138.0,29,138,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-04
125,2021-11-11,Don't Start Now,Dua Lipa,11430,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,41,1.0,40.0,118.0,29,138,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-11
142,2021-11-18,Don't Start Now,Dua Lipa,11203,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,42,1.0,41.0,125.0,29,142,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-18
143,2021-11-25,Don't Start Now,Dua Lipa,11334,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,43,1.0,42.0,142.0,29,143,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-25
143,2021-12-02,Don't Start Now,Dua Lipa,11304,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,44,1.0,43.0,143.0,29,143,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-02
179,2021-12-09,Don't Start Now,Dua Lipa,10905,3PfIrDoz19wz7qK7tYeu62,Don't Start NowDua Lipa,kr,45,1.0,44.0,143.0,29,179,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-09
38,2021-06-10,Don't fight the feeling,EXO,28304,42fR3oINF3KfXCDtheoNiY,Don't fight the feelingEXO,kr,1,1.0,,,38,38,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-10
28,2021-06-17,Don't fight the feeling,EXO,31566,42fR3oINF3KfXCDtheoNiY,Don't fight the feelingEXO,kr,2,1.0,1.0,38.0,28,38,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-17
46,2021-06-24,Don't fight the feeling,EXO,22920,42fR3oINF3KfXCDtheoNiY,Don't fight the feelingEXO,kr,3,1.0,2.0,28.0,28,46,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-24
82,2021-07-01,Don't fight the feeling,EXO,18301,42fR3oINF3KfXCDtheoNiY,Don't fight the feelingEXO,kr,4,1.0,3.0,46.0,28,82,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-01
112,2021-07-08,Don't fight the feeling,EXO,13855,42fR3oINF3KfXCDtheoNiY,Don't fight the feelingEXO,kr,5,1.0,4.0,82.0,28,112,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-08
155,2021-07-15,Don't fight the feeling,EXO,11168,42fR3oINF3KfXCDtheoNiY,Don't fight the feelingEXO,kr,6,1.0,5.0,112.0,28,155,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-15
182,2021-07-22,Don't fight the feeling,EXO,10108,42fR3oINF3KfXCDtheoNiY,Don't fight the feelingEXO,kr,7,1.0,6.0,155.0,28,182,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-22
82,2021-09-02,Donda Chant,Kanye West,16756,3VlW71ZRJPEjd17W0bW28D,Donda ChantKanye West,kr,1,1.0,,,82,82,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
62,2021-09-02,Donda,Kanye West,20884,2TJ1FOCmCBkKm418MjVw5D,DondaKanye West,kr,1,1.0,,,62,62,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
25,2021-08-26,Don’t Go (with Justin Bieber & Don Toliver),Skrillex,31449,55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver)Skrillex,kr,1,1.0,,,25,25,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-26
20,2021-09-02,Don’t Go (with Justin Bieber & Don Toliver),Skrillex,36996,55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver)Skrillex,kr,2,1.0,1.0,25.0,20,25,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
26,2021-09-09,Don’t Go (with Justin Bieber & Don Toliver),Skrillex,29882,55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver)Skrillex,kr,3,1.0,2.0,20.0,20,26,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
56,2021-09-16,Don’t Go (with Justin Bieber & Don Toliver),Skrillex,21195,55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver)Skrillex,kr,4,1.0,3.0,26.0,20,56,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-16
87,2021-09-23,Don’t Go (with Justin Bieber & Don Toliver),Skrillex,14141,55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver)Skrillex,kr,5,1.0,4.0,56.0,20,87,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-23
97,2021-09-30,Don’t Go (with Justin Bieber & Don Toliver),Skrillex,12342,55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver)Skrillex,kr,6,1.0,5.0,87.0,20,97,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-30
127,2021-10-07,Don’t Go (with Justin Bieber & Don Toliver),Skrillex,10590,55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver)Skrillex,kr,7,1.0,6.0,97.0,20,127,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-07
156,2021-10-14,Don’t Go (with Justin Bieber & Don Toliver),Skrillex,9435,55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver)Skrillex,kr,8,1.0,7.0,127.0,20,156,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
120,2021-02-04,Dope,BTS,10308,4IzofHMmUybZv3myzHlZE7,DopeBTS,kr,1,1.0,,,120,120,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
151,2021-12-09,"Double Up (Feat. Yumdda, The Quiett, MUSHVENOM, Layone)","KOONTA, YUMDDA, The Quiett, MUSHVENOM, Layone",12107,29bQQUKqMG4vTqUFxlaZCk,"Double Up (Feat. Yumdda, The Quiett, MUSHVENOM, Layone)KOONTA, YUMDDA, The Quiett, MUSHVENOM, Layone",kr,1,1.0,,,151,151,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-12-09
173,2021-02-04,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,8677,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1BTS,kr,1,1.0,,,173,173,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-04
198,2021-06-03,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,8797,4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1BTS,kr,2,2.0,,,173,198,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-03
149,2021-02-18,Dream of You (with R3HAB),CHUNG HA,7696,1d8Arh7PushRWWJRs41rSa,Dream of You (with R3HAB)CHUNG HA,kr,1,1.0,,,149,149,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-18
155,2021-02-25,Dream of You (with R3HAB),CHUNG HA,7748,1d8Arh7PushRWWJRs41rSa,Dream of You (with R3HAB)CHUNG HA,kr,2,1.0,1.0,149.0,149,155,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-02-25
188,2021-03-04,Dream of You (with R3HAB),CHUNG HA,6401,1d8Arh7PushRWWJRs41rSa,Dream of You (with R3HAB)CHUNG HA,kr,3,1.0,2.0,155.0,149,188,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-03-04
70,2021-09-23,Dreamer,NCT 127,15717,2dGQn6Dqb5PPLqtbmvfcFf,DreamerNCT 127,kr,1,1.0,,,70,70,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-23
160,2021-04-29,Drunk-Dazed,ENHYPEN,9040,1wcr8DjnN59Awev8nnKpQ4,Drunk-DazedENHYPEN,kr,1,1.0,,,160,160,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-04-29
46,2021-05-06,Drunk-Dazed,ENHYPEN,17973,1wcr8DjnN59Awev8nnKpQ4,Drunk-DazedENHYPEN,kr,2,1.0,1.0,160.0,46,160,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-06
64,2021-05-13,Drunk-Dazed,ENHYPEN,15525,1wcr8DjnN59Awev8nnKpQ4,Drunk-DazedENHYPEN,kr,3,1.0,2.0,46.0,46,160,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-13
74,2021-05-20,Drunk-Dazed,ENHYPEN,13217,1wcr8DjnN59Awev8nnKpQ4,Drunk-DazedENHYPEN,kr,4,1.0,3.0,64.0,46,160,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-20
82,2021-05-27,Drunk-Dazed,ENHYPEN,13884,1wcr8DjnN59Awev8nnKpQ4,Drunk-DazedENHYPEN,kr,5,1.0,4.0,74.0,46,160,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-27
108,2021-06-03,Drunk-Dazed,ENHYPEN,12404,1wcr8DjnN59Awev8nnKpQ4,Drunk-DazedENHYPEN,kr,6,1.0,5.0,82.0,46,160,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-03
120,2021-06-10,Drunk-Dazed,ENHYPEN,12505,1wcr8DjnN59Awev8nnKpQ4,Drunk-DazedENHYPEN,kr,7,1.0,6.0,108.0,46,160,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-10
144,2021-06-17,Drunk-Dazed,ENHYPEN,10621,1wcr8DjnN59Awev8nnKpQ4,Drunk-DazedENHYPEN,kr,8,1.0,7.0,120.0,46,160,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-17
150,2021-06-24,Drunk-Dazed,ENHYPEN,11050,1wcr8DjnN59Awev8nnKpQ4,Drunk-DazedENHYPEN,kr,9,1.0,8.0,144.0,46,160,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-24
12,2021-05-13,Dun Dun Dance,OH MY GIRL,40907,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,1,1.0,,,12,12,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-13
3,2021-05-20,Dun Dun Dance,OH MY GIRL,82553,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,2,1.0,1.0,12.0,3,12,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-20
5,2021-05-27,Dun Dun Dance,OH MY GIRL,78054,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,3,1.0,2.0,3.0,3,12,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-05-27
5,2021-06-03,Dun Dun Dance,OH MY GIRL,71329,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,4,1.0,3.0,5.0,3,12,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-03
5,2021-06-10,Dun Dun Dance,OH MY GIRL,66702,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,5,1.0,4.0,5.0,3,12,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-10
6,2021-06-17,Dun Dun Dance,OH MY GIRL,59802,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,6,1.0,5.0,5.0,3,12,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-17
7,2021-06-24,Dun Dun Dance,OH MY GIRL,60454,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,7,1.0,6.0,6.0,3,12,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-06-24
13,2021-07-01,Dun Dun Dance,OH MY GIRL,55965,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,8,1.0,7.0,7.0,3,13,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-01
20,2021-07-08,Dun Dun Dance,OH MY GIRL,47464,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,9,1.0,8.0,13.0,3,20,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-08
24,2021-07-15,Dun Dun Dance,OH MY GIRL,43925,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,10,1.0,9.0,20.0,3,24,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-15
23,2021-07-22,Dun Dun Dance,OH MY GIRL,40694,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,11,1.0,10.0,24.0,3,24,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-22
21,2021-07-29,Dun Dun Dance,OH MY GIRL,37362,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,12,1.0,11.0,23.0,3,24,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-07-29
24,2021-08-05,Dun Dun Dance,OH MY GIRL,35443,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,13,1.0,12.0,21.0,3,24,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-05
26,2021-08-12,Dun Dun Dance,OH MY GIRL,34327,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,14,1.0,13.0,24.0,3,26,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-12
26,2021-08-19,Dun Dun Dance,OH MY GIRL,32092,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,15,1.0,14.0,26.0,3,26,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-19
28,2021-08-26,Dun Dun Dance,OH MY GIRL,29102,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,16,1.0,15.0,26.0,3,28,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-08-26
32,2021-09-02,Dun Dun Dance,OH MY GIRL,28225,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,17,1.0,16.0,28.0,3,32,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-02
37,2021-09-09,Dun Dun Dance,OH MY GIRL,25708,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,18,1.0,17.0,32.0,3,37,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-09
44,2021-09-16,Dun Dun Dance,OH MY GIRL,23707,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,19,1.0,18.0,37.0,3,44,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-16
44,2021-09-23,Dun Dun Dance,OH MY GIRL,21335,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,20,1.0,19.0,44.0,3,44,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-23
51,2021-09-30,Dun Dun Dance,OH MY GIRL,19917,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,21,1.0,20.0,44.0,3,51,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-09-30
66,2021-10-07,Dun Dun Dance,OH MY GIRL,16776,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,22,1.0,21.0,51.0,3,66,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-07
68,2021-10-14,Dun Dun Dance,OH MY GIRL,14924,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,23,1.0,22.0,66.0,3,68,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-14
73,2021-10-21,Dun Dun Dance,OH MY GIRL,14010,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,24,1.0,23.0,68.0,3,73,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-21
84,2021-10-28,Dun Dun Dance,OH MY GIRL,14028,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,25,1.0,24.0,73.0,3,84,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-10-28
96,2021-11-04,Dun Dun Dance,OH MY GIRL,12461,54HsCR7lJJdwxmEnTY1JfF,Dun Dun DanceOH MY GIRL,kr,26,1.0,25.0,84.0,3,96,https://charts.spotify.com/charts/view/regional-kr-weekly/2021-11-04
