chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_days,previous_day,peak_position,worst_position,chart_url
17,2017-03-19,Portland,Drake,1071,2bjwRfXMk4uRgOD9IBYl9h,PortlandDrake,lu,1,,,17,17,https://www.spotifycharts.com/regional/lu/daily/2017-03-19
14,2017-03-20,Portland,Drake,1169,2bjwRfXMk4uRgOD9IBYl9h,PortlandDrake,lu,2,1.0,17.0,14,17,https://www.spotifycharts.com/regional/lu/daily/2017-03-20
17,2017-03-22,Portland,Drake,1118,2bjwRfXMk4uRgOD9IBYl9h,PortlandDrake,lu,3,1.0,,14,17,https://www.spotifycharts.com/regional/lu/daily/2017-03-22
17,2017-03-23,Portland,Drake,1163,2bjwRfXMk4uRgOD9IBYl9h,PortlandDrake,lu,4,2.0,17.0,14,17,https://www.spotifycharts.com/regional/lu/daily/2017-03-23
15,2017-03-24,Portland,Drake,1222,2bjwRfXMk4uRgOD9IBYl9h,PortlandDrake,lu,5,3.0,17.0,14,17,https://www.spotifycharts.com/regional/lu/daily/2017-03-24
23,2017-03-25,Portland,Drake,1062,2bjwRfXMk4uRgOD9IBYl9h,PortlandDrake,lu,6,4.0,15.0,14,23,https://www.spotifycharts.com/regional/lu/daily/2017-03-25
47,2018-06-29,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1014,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta)A$AP Rocky,lu,1,,,47,47,https://www.spotifycharts.com/regional/lu/daily/2018-06-29
25,2020-01-17,Premonition - Intro,Eminem,1514,7ccTcabbJlCJiIqtrSSwBk,Premonition - IntroEminem,lu,1,,,25,25,https://www.spotifycharts.com/regional/lu/daily/2020-01-17
20,2017-05-10,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1010,39IsH7B5byx8NRlEKlZVg9,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,1,,,20,20,https://www.spotifycharts.com/regional/lu/daily/2017-05-10
24,2017-05-12,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1028,39IsH7B5byx8NRlEKlZVg9,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,2,,,20,24,https://www.spotifycharts.com/regional/lu/daily/2017-05-12
22,2017-05-16,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1052,39IsH7B5byx8NRlEKlZVg9,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,3,,,20,24,https://www.spotifycharts.com/regional/lu/daily/2017-05-16
21,2017-05-22,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1006,39IsH7B5byx8NRlEKlZVg9,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,4,,,20,24,https://www.spotifycharts.com/regional/lu/daily/2017-05-22
20,2017-05-24,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1088,39IsH7B5byx8NRlEKlZVg9,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,5,,,20,24,https://www.spotifycharts.com/regional/lu/daily/2017-05-24
22,2017-05-26,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1081,39IsH7B5byx8NRlEKlZVg9,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,6,,,20,24,https://www.spotifycharts.com/regional/lu/daily/2017-05-26
18,2017-05-27,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1147,39IsH7B5byx8NRlEKlZVg9,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,7,1.0,22.0,18,24,https://www.spotifycharts.com/regional/lu/daily/2017-05-27
21,2017-06-01,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1094,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,8,1.0,,18,24,https://www.spotifycharts.com/regional/lu/daily/2017-06-01
21,2017-06-06,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1004,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,9,1.0,,18,24,https://www.spotifycharts.com/regional/lu/daily/2017-06-06
21,2017-06-09,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1017,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,10,1.0,,18,24,https://www.spotifycharts.com/regional/lu/daily/2017-06-09
25,2017-06-13,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1008,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,11,1.0,,18,25,https://www.spotifycharts.com/regional/lu/daily/2017-06-13
24,2017-06-15,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1012,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,12,1.0,,18,25,https://www.spotifycharts.com/regional/lu/daily/2017-06-15
24,2017-06-24,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1027,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,13,1.0,,18,25,https://www.spotifycharts.com/regional/lu/daily/2017-06-24
28,2017-07-07,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1051,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,14,1.0,,18,28,https://www.spotifycharts.com/regional/lu/daily/2017-07-07
29,2017-07-08,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1054,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE RemixMaggie Lindemann,lu,15,2.0,28.0,18,29,https://www.spotifycharts.com/regional/lu/daily/2017-07-08
13,2020-11-20,Prisoner (feat. Dua Lipa),Miley Cyrus,1789,5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,1,,,13,13,https://www.spotifycharts.com/regional/lu/daily/2020-11-20
23,2020-11-28,Prisoner (feat. Dua Lipa),Miley Cyrus,1635,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,2,,,13,23,https://www.spotifycharts.com/regional/lu/daily/2020-11-28
44,2020-12-04,Prisoner (feat. Dua Lipa),Miley Cyrus,1190,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,3,,,13,44,https://www.spotifycharts.com/regional/lu/daily/2020-12-04
44,2020-12-05,Prisoner (feat. Dua Lipa),Miley Cyrus,1214,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,4,1.0,44.0,13,44,https://www.spotifycharts.com/regional/lu/daily/2020-12-05
41,2020-12-11,Prisoner (feat. Dua Lipa),Miley Cyrus,1254,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,5,1.0,,13,44,https://www.spotifycharts.com/regional/lu/daily/2020-12-11
43,2020-12-12,Prisoner (feat. Dua Lipa),Miley Cyrus,1215,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,6,2.0,41.0,13,44,https://www.spotifycharts.com/regional/lu/daily/2020-12-12
39,2020-12-17,Prisoner (feat. Dua Lipa),Miley Cyrus,1128,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,7,2.0,,13,44,https://www.spotifycharts.com/regional/lu/daily/2020-12-17
44,2020-12-18,Prisoner (feat. Dua Lipa),Miley Cyrus,1186,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,8,3.0,39.0,13,44,https://www.spotifycharts.com/regional/lu/daily/2020-12-18
53,2020-12-19,Prisoner (feat. Dua Lipa),Miley Cyrus,1127,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,9,4.0,44.0,13,53,https://www.spotifycharts.com/regional/lu/daily/2020-12-19
44,2020-12-22,Prisoner (feat. Dua Lipa),Miley Cyrus,1065,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,10,4.0,,13,53,https://www.spotifycharts.com/regional/lu/daily/2020-12-22
47,2020-12-23,Prisoner (feat. Dua Lipa),Miley Cyrus,1171,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,11,5.0,44.0,13,53,https://www.spotifycharts.com/regional/lu/daily/2020-12-23
39,2020-12-31,Prisoner (feat. Dua Lipa),Miley Cyrus,1294,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa)Miley Cyrus,lu,12,5.0,,13,53,https://www.spotifycharts.com/regional/lu/daily/2020-12-31
27,2019-11-02,Promises,Heuse,1342,5ePiCtWo1ZdTIdwvxI0VbE,PromisesHeuse,lu,1,,,27,27,https://www.spotifycharts.com/regional/lu/daily/2019-11-02
11,2019-11-04,Promises,Heuse,2219,5ePiCtWo1ZdTIdwvxI0VbE,PromisesHeuse,lu,2,,,11,27,https://www.spotifycharts.com/regional/lu/daily/2019-11-04
18,2019-11-05,Promises,Heuse,2737,5ePiCtWo1ZdTIdwvxI0VbE,PromisesHeuse,lu,3,1.0,11.0,11,27,https://www.spotifycharts.com/regional/lu/daily/2019-11-05
38,2020-10-02,Put Your Records On,Ritt Momney,1173,6AGOKlMZWLCaEJGnaROtF9,Put Your Records OnRitt Momney,lu,1,,,38,38,https://www.spotifycharts.com/regional/lu/daily/2020-10-02
38,2020-11-20,Put Your Records On,Ritt Momney,1129,6AGOKlMZWLCaEJGnaROtF9,Put Your Records OnRitt Momney,lu,2,,,38,38,https://www.spotifycharts.com/regional/lu/daily/2020-11-20
54,2020-12-31,Put Your Records On,Ritt Momney,1070,6AGOKlMZWLCaEJGnaROtF9,Put Your Records OnRitt Momney,lu,3,,,38,54,https://www.spotifycharts.com/regional/lu/daily/2020-12-31
58,2019-10-15,Puta Madre,RAF Camora,1099,6cHxkkZ3TZUKsjd13pIO1p,Puta MadreRAF Camora,lu,1,,,58,58,https://www.spotifycharts.com/regional/lu/daily/2019-10-15
39,2019-06-28,QUE PRETENDES,J Balvin,1146,25ZAibhr3bdlMCLmubZDVt,QUE PRETENDESJ Balvin,lu,1,,,39,39,https://www.spotifycharts.com/regional/lu/daily/2019-06-28
5,2021-04-23,RAPSTAR,Polo G,2839,43PGPuHIlVOc04jrZVh9L6,RAPSTARPolo G,lu,1,,,5,5,https://www.spotifycharts.com/regional/lu/daily/2021-04-23
5,2021-04-24,RAPSTAR,Polo G,2585,43PGPuHIlVOc04jrZVh9L6,RAPSTARPolo G,lu,2,1.0,5.0,5,5,https://www.spotifycharts.com/regional/lu/daily/2021-04-24
8,2021-04-29,RAPSTAR,Polo G,2175,43PGPuHIlVOc04jrZVh9L6,RAPSTARPolo G,lu,3,1.0,,5,8,https://www.spotifycharts.com/regional/lu/daily/2021-04-29
6,2021-04-30,RAPSTAR,Polo G,2533,43PGPuHIlVOc04jrZVh9L6,RAPSTARPolo G,lu,4,2.0,8.0,5,8,https://www.spotifycharts.com/regional/lu/daily/2021-04-30
6,2021-05-07,RAPSTAR,Polo G,2473,43PGPuHIlVOc04jrZVh9L6,RAPSTARPolo G,lu,5,2.0,,5,8,https://www.spotifycharts.com/regional/lu/daily/2021-05-07
7,2021-05-08,RAPSTAR,Polo G,2178,43PGPuHIlVOc04jrZVh9L6,RAPSTARPolo G,lu,6,3.0,6.0,5,8,https://www.spotifycharts.com/regional/lu/daily/2021-05-08
11,2021-05-14,RAPSTAR,Polo G,2002,43PGPuHIlVOc04jrZVh9L6,RAPSTARPolo G,lu,7,3.0,,5,11,https://www.spotifycharts.com/regional/lu/daily/2021-05-14
10,2021-05-21,RAPSTAR,Polo G,2002,43PGPuHIlVOc04jrZVh9L6,RAPSTARPolo G,lu,8,3.0,,5,11,https://www.spotifycharts.com/regional/lu/daily/2021-05-21
26,2021-06-10,RAPSTAR,Polo G,1404,43PGPuHIlVOc04jrZVh9L6,RAPSTARPolo G,lu,9,3.0,,5,26,https://www.spotifycharts.com/regional/lu/daily/2021-06-10
14,2021-06-11,RAPSTAR,Polo G,1984,18vXApRmJSgQ6wG2ll9AOg,RAPSTARPolo G,lu,10,4.0,26.0,5,26,https://www.spotifycharts.com/regional/lu/daily/2021-06-11
16,2021-06-12,RAPSTAR,Polo G,1626,18vXApRmJSgQ6wG2ll9AOg,RAPSTARPolo G,lu,11,5.0,14.0,5,26,https://www.spotifycharts.com/regional/lu/daily/2021-06-12
20,2021-06-18,RAPSTAR,Polo G,1554,18vXApRmJSgQ6wG2ll9AOg,RAPSTARPolo G,lu,12,5.0,,5,26,https://www.spotifycharts.com/regional/lu/daily/2021-06-18
26,2021-06-25,RAPSTAR,Polo G,1420,18vXApRmJSgQ6wG2ll9AOg,RAPSTARPolo G,lu,13,5.0,,5,26,https://www.spotifycharts.com/regional/lu/daily/2021-06-25
34,2021-07-02,RAPSTAR,Polo G,1259,18vXApRmJSgQ6wG2ll9AOg,RAPSTARPolo G,lu,14,5.0,,5,34,https://www.spotifycharts.com/regional/lu/daily/2021-07-02
40,2021-07-09,RAPSTAR,Polo G,1175,18vXApRmJSgQ6wG2ll9AOg,RAPSTARPolo G,lu,15,5.0,,5,40,https://www.spotifycharts.com/regional/lu/daily/2021-07-09
67,2021-07-16,RAPSTAR,Polo G,1016,18vXApRmJSgQ6wG2ll9AOg,RAPSTARPolo G,lu,16,5.0,,5,67,https://www.spotifycharts.com/regional/lu/daily/2021-07-16
63,2021-04-30,READY,Ufo361,1040,5QuFo1KkBS188f11OVrlxl,READYUfo361,lu,1,,,63,63,https://www.spotifycharts.com/regional/lu/daily/2021-04-30
36,2019-10-31,RITMO (Bad Boys For Life),Black Eyed Peas,1492,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,1,,,36,36,https://www.spotifycharts.com/regional/lu/daily/2019-10-31
4,2019-11-02,RITMO (Bad Boys For Life),Black Eyed Peas,2399,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,2,,,4,36,https://www.spotifycharts.com/regional/lu/daily/2019-11-02
67,2019-11-05,RITMO (Bad Boys For Life),Black Eyed Peas,1047,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,3,,,4,67,https://www.spotifycharts.com/regional/lu/daily/2019-11-05
12,2019-11-08,RITMO (Bad Boys For Life),Black Eyed Peas,1813,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,4,,,4,67,https://www.spotifycharts.com/regional/lu/daily/2019-11-08
15,2019-12-20,RITMO (Bad Boys For Life),Black Eyed Peas,1751,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,5,,,4,67,https://www.spotifycharts.com/regional/lu/daily/2019-12-20
21,2019-12-21,RITMO (Bad Boys For Life),Black Eyed Peas,1695,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,6,1.0,15.0,4,67,https://www.spotifycharts.com/regional/lu/daily/2019-12-21
24,2019-12-23,RITMO (Bad Boys For Life),Black Eyed Peas,1487,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,7,1.0,,4,67,https://www.spotifycharts.com/regional/lu/daily/2019-12-23
94,2019-12-24,RITMO (Bad Boys For Life),Black Eyed Peas,1479,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,8,2.0,24.0,4,94,https://www.spotifycharts.com/regional/lu/daily/2019-12-24
83,2019-12-25,RITMO (Bad Boys For Life),Black Eyed Peas,1059,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,9,3.0,94.0,4,94,https://www.spotifycharts.com/regional/lu/daily/2019-12-25
10,2019-12-31,RITMO (Bad Boys For Life),Black Eyed Peas,2262,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,10,3.0,,4,94,https://www.spotifycharts.com/regional/lu/daily/2019-12-31
15,2020-01-17,RITMO (Bad Boys For Life),Black Eyed Peas,1863,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,11,3.0,,4,94,https://www.spotifycharts.com/regional/lu/daily/2020-01-17
20,2020-02-14,RITMO (Bad Boys For Life),Black Eyed Peas,1748,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)Black Eyed Peas,lu,12,3.0,,4,94,https://www.spotifycharts.com/regional/lu/daily/2020-02-14
1,2020-05-29,ROCKSTAR (feat. Roddy Ricch),DaBaby,4063,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,1,,,1,1,https://www.spotifycharts.com/regional/lu/daily/2020-05-29
1,2020-06-19,ROCKSTAR (feat. Roddy Ricch),DaBaby,4503,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,2,,,1,1,https://www.spotifycharts.com/regional/lu/daily/2020-06-19
1,2020-07-03,ROCKSTAR (feat. Roddy Ricch),DaBaby,4531,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,3,,,1,1,https://www.spotifycharts.com/regional/lu/daily/2020-07-03
1,2020-07-04,ROCKSTAR (feat. Roddy Ricch),DaBaby,4286,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,4,1.0,1.0,1,1,https://www.spotifycharts.com/regional/lu/daily/2020-07-04
1,2020-07-06,ROCKSTAR (feat. Roddy Ricch),DaBaby,3919,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,5,1.0,,1,1,https://www.spotifycharts.com/regional/lu/daily/2020-07-06
1,2020-07-10,ROCKSTAR (feat. Roddy Ricch),DaBaby,3886,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,6,1.0,,1,1,https://www.spotifycharts.com/regional/lu/daily/2020-07-10
2,2020-07-24,ROCKSTAR (feat. Roddy Ricch),DaBaby,3393,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,7,1.0,,1,2,https://www.spotifycharts.com/regional/lu/daily/2020-07-24
2,2020-07-31,ROCKSTAR (feat. Roddy Ricch),DaBaby,3699,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,8,1.0,,1,2,https://www.spotifycharts.com/regional/lu/daily/2020-07-31
2,2020-08-07,ROCKSTAR (feat. Roddy Ricch),DaBaby,3446,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,9,1.0,,1,2,https://www.spotifycharts.com/regional/lu/daily/2020-08-07
5,2020-09-11,ROCKSTAR (feat. Roddy Ricch),DaBaby,2809,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,10,1.0,,1,5,https://www.spotifycharts.com/regional/lu/daily/2020-09-11
9,2020-09-18,ROCKSTAR (feat. Roddy Ricch),DaBaby,2503,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,11,1.0,,1,9,https://www.spotifycharts.com/regional/lu/daily/2020-09-18
8,2020-10-02,ROCKSTAR (feat. Roddy Ricch),DaBaby,2214,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,12,1.0,,1,9,https://www.spotifycharts.com/regional/lu/daily/2020-10-02
20,2020-11-20,ROCKSTAR (feat. Roddy Ricch),DaBaby,1519,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,13,1.0,,1,20,https://www.spotifycharts.com/regional/lu/daily/2020-11-20
29,2020-11-28,ROCKSTAR (feat. Roddy Ricch),DaBaby,1462,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,14,1.0,,1,29,https://www.spotifycharts.com/regional/lu/daily/2020-11-28
20,2020-12-04,ROCKSTAR (feat. Roddy Ricch),DaBaby,1670,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,15,1.0,,1,29,https://www.spotifycharts.com/regional/lu/daily/2020-12-04
28,2020-12-05,ROCKSTAR (feat. Roddy Ricch),DaBaby,1718,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,16,2.0,20.0,1,29,https://www.spotifycharts.com/regional/lu/daily/2020-12-05
28,2020-12-11,ROCKSTAR (feat. Roddy Ricch),DaBaby,1491,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,17,2.0,,1,29,https://www.spotifycharts.com/regional/lu/daily/2020-12-11
33,2020-12-12,ROCKSTAR (feat. Roddy Ricch),DaBaby,1430,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,18,3.0,28.0,1,33,https://www.spotifycharts.com/regional/lu/daily/2020-12-12
26,2020-12-17,ROCKSTAR (feat. Roddy Ricch),DaBaby,1296,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,19,3.0,,1,33,https://www.spotifycharts.com/regional/lu/daily/2020-12-17
33,2020-12-18,ROCKSTAR (feat. Roddy Ricch),DaBaby,1456,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,20,4.0,26.0,1,33,https://www.spotifycharts.com/regional/lu/daily/2020-12-18
32,2020-12-19,ROCKSTAR (feat. Roddy Ricch),DaBaby,1487,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,21,5.0,33.0,1,33,https://www.spotifycharts.com/regional/lu/daily/2020-12-19
30,2020-12-22,ROCKSTAR (feat. Roddy Ricch),DaBaby,1381,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,22,5.0,,1,33,https://www.spotifycharts.com/regional/lu/daily/2020-12-22
36,2020-12-23,ROCKSTAR (feat. Roddy Ricch),DaBaby,1426,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,23,6.0,30.0,1,36,https://www.spotifycharts.com/regional/lu/daily/2020-12-23
154,2020-12-24,ROCKSTAR (feat. Roddy Ricch),DaBaby,1281,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,24,7.0,36.0,1,154,https://www.spotifycharts.com/regional/lu/daily/2020-12-24
17,2020-12-31,ROCKSTAR (feat. Roddy Ricch),DaBaby,1766,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,25,7.0,,1,154,https://www.spotifycharts.com/regional/lu/daily/2020-12-31
51,2021-03-05,ROCKSTAR (feat. Roddy Ricch),DaBaby,1228,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,26,7.0,,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-03-05
29,2021-03-06,ROCKSTAR (feat. Roddy Ricch),DaBaby,1279,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,27,8.0,51.0,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-03-06
49,2021-03-19,ROCKSTAR (feat. Roddy Ricch),DaBaby,1164,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,28,8.0,,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-03-19
31,2021-03-20,ROCKSTAR (feat. Roddy Ricch),DaBaby,1268,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,29,9.0,49.0,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-03-20
50,2021-04-23,ROCKSTAR (feat. Roddy Ricch),DaBaby,1034,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,30,9.0,,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-04-23
41,2021-04-24,ROCKSTAR (feat. Roddy Ricch),DaBaby,1126,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,31,10.0,50.0,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-04-24
62,2021-04-30,ROCKSTAR (feat. Roddy Ricch),DaBaby,1042,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,32,10.0,,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-04-30
48,2021-05-07,ROCKSTAR (feat. Roddy Ricch),DaBaby,1061,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,33,10.0,,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-05-07
40,2021-05-08,ROCKSTAR (feat. Roddy Ricch),DaBaby,1159,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,34,11.0,48.0,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-05-08
54,2021-05-21,ROCKSTAR (feat. Roddy Ricch),DaBaby,1027,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)DaBaby,lu,35,11.0,,1,154,https://www.spotifycharts.com/regional/lu/daily/2021-05-21
32,2020-09-18,ROSE MARTHE'S LOVE,Damso,1504,1ktmwAlpfYjFQkrCBHmbPK,ROSE MARTHE'S LOVEDamso,lu,1,,,32,32,https://www.spotifycharts.com/regional/lu/daily/2020-09-18
70,2019-11-05,ROXANNE,Arizona Zervas,1002,1ZPWWSwCkxKfqdp4H0RFCo,ROXANNEArizona Zervas,lu,1,,,70,70,https://www.spotifycharts.com/regional/lu/daily/2019-11-05
30,2019-11-08,ROXANNE,Arizona Zervas,1548,1ZPWWSwCkxKfqdp4H0RFCo,ROXANNEArizona Zervas,lu,2,,,30,70,https://www.spotifycharts.com/regional/lu/daily/2019-11-08
4,2019-12-20,ROXANNE,Arizona Zervas,2560,696DnlkuDOXcMAnKlTgXXK,ROXANNEArizona Zervas,lu,3,,,4,70,https://www.spotifycharts.com/regional/lu/daily/2019-12-20
5,2019-12-21,ROXANNE,Arizona Zervas,2303,696DnlkuDOXcMAnKlTgXXK,ROXANNEArizona Zervas,lu,4,1.0,4.0,4,70,https://www.spotifycharts.com/regional/lu/daily/2019-12-21
4,2019-12-23,ROXANNE,Arizona Zervas,2289,696DnlkuDOXcMAnKlTgXXK,ROXANNEArizona Zervas,lu,5,1.0,,4,70,https://www.spotifycharts.com/regional/lu/daily/2019-12-23
64,2019-12-24,ROXANNE,Arizona Zervas,2127,696DnlkuDOXcMAnKlTgXXK,ROXANNEArizona Zervas,lu,6,2.0,4.0,4,70,https://www.spotifycharts.com/regional/lu/daily/2019-12-24
